ticket_id,customer_id,created_date,category,priority,resolution_hours,satisfaction_rating
TKT-0002674,CUST-004019,2024-07-07,Account,Low,21.1,5
TKT-0002675,CUST-003308,2023-11-15,Technical,High,71.9,4
TKT-0002676,CUST-000934,2024-06-26,Billing,Medium,46.1,3
TKT-0002677,CUST-001544,2023-05-24,Billing,High,96.5,5
TKT-0002678,CUST-003557,2024-04-24,Bug,High,84.8,4
TKT-0002679,CUST-002140,2024-12-31,Billing,Medium,38.6,5
TKT-0002680,CUST-000176,2023-06-23,Account,Low,11.6,5
TKT-0002681,CUST-000633,2023-07-20,Bug,Low,27.3,4
TKT-0002682,CUST-002579,2024-10-29,Billing,Medium,60.2,2
TKT-0002683,CUST-004535,2023-01-24,Bug,Low,19.9,3
TKT-0002684,CUST-000725,2024-08-31,Account,Medium,54.6,5
TKT-0002685,CUST-001638,2024-09-10,Technical,Critical,101.0,5
TKT-0002686,CUST-001939,2023-02-02,Technical,Medium,29.7,3
TKT-0002687,CUST-004439,2024-04-11,Bug,Medium,53.4,3
TKT-0002688,CUST-004808,2023-01-18,Billing,Low,30.3,5
TKT-0002689,CUST-001246,2023-11-16,Billing,Low,21.5,5
TKT-0002690,CUST-000170,2024-01-30,Technical,Medium,50.6,5
TKT-0002691,CUST-001618,2023-10-10,Billing,High,74.7,4
TKT-0002692,CUST-003821,2023-09-14,Bug,Medium,46.1,1
TKT-0002693,CUST-002015,2023-12-15,Account,High,69.1,4
TKT-0002694,CUST-001055,2023-01-04,Feature Request,Medium,44.6,3
TKT-0002695,CUST-000331,2023-08-30,Bug,Low,22.3,5
TKT-0002696,CUST-004434,2023-01-23,Technical,High,50.1,4
TKT-0002697,CUST-002320,2024-11-09,Billing,Critical,70.1,5
TKT-0002698,CUST-003132,2023-01-08,Account,Low,27.0,5
TKT-0002699,CUST-001095,2024-01-22,Account,Low,28.6,4
TKT-0002700,CUST-000143,2024-11-18,Billing,Medium,74.8,4
TKT-0002701,CUST-003059,2023-01-03,Billing,High,64.8,5
TKT-0002702,CUST-003193,2023-09-25,Bug,Medium,44.8,5
TKT-0002703,CUST-002680,2024-01-02,Account,High,29.8,5
TKT-0002704,CUST-002123,2024-12-31,Bug,Low,27.8,5
TKT-0002705,CUST-000714,2023-05-08,Bug,Medium,39.9,4
TKT-0002706,CUST-000122,2024-11-21,Account,Low,18.9,4
TKT-0002707,CUST-004768,2024-09-16,Feature Request,High,68.0,4
TKT-0002708,CUST-003858,2024-09-21,Feature Request,Low,25.3,5
TKT-0002709,CUST-002908,2023-02-18,Technical,Medium,56.4,4
TKT-0002710,CUST-003632,2024-06-07,Billing,Low,23.4,4
TKT-0002711,CUST-001085,2023-03-27,Account,Medium,31.5,5
TKT-0002712,CUST-002355,2024-06-09,Feature Request,Low,23.6,4
TKT-0002713,CUST-004989,2024-05-05,Technical,High,62.7,4
TKT-0002714,CUST-001967,2023-08-25,Feature Request,Low,22.6,4
TKT-0002715,CUST-000057,2023-08-05,Technical,Low,23.3,4
TKT-0002716,CUST-001357,2023-02-24,Feature Request,Low,24.3,3
TKT-0002717,CUST-001054,2023-01-30,Account,Low,25.5,3
TKT-0002718,CUST-003376,2023-07-01,Bug,Low,17.3,3
TKT-0002719,CUST-000677,2024-05-19,Technical,Low,35.2,4
TKT-0002720,CUST-002643,2024-10-15,Technical,Medium,50.8,5
TKT-0002721,CUST-000518,2024-01-22,Bug,Critical,119.1,5
TKT-0002722,CUST-000157,2023-09-02,Feature Request,High,50.5,5
TKT-0002723,CUST-001556,2023-05-23,Feature Request,Medium,48.1,4
TKT-0002724,CUST-003324,2024-04-12,Feature Request,Medium,63.7,5
TKT-0002725,CUST-003442,2023-07-07,Feature Request,High,58.5,2
TKT-0002726,CUST-003688,2023-06-20,Bug,Low,20.0,4
TKT-0002727,CUST-004114,2023-07-31,Technical,Medium,1.0,4
TKT-0002728,CUST-002758,2024-05-23,Feature Request,High,51.9,4
TKT-0002729,CUST-002242,2023-08-16,Feature Request,High,110.6,4
TKT-0002730,CUST-001054,2024-03-12,Feature Request,High,66.8,3
TKT-0002731,CUST-000140,2024-09-19,Account,High,101.7,4
TKT-0002732,CUST-001221,2023-11-28,Bug,Medium,35.9,5
TKT-0002733,CUST-001319,2023-03-02,Bug,High,67.9,4
TKT-0002734,CUST-001787,2023-09-26,Feature Request,High,58.1,5
TKT-0002735,CUST-002498,2023-08-01,Account,Low,33.6,4
TKT-0002736,CUST-003686,2023-05-30,Billing,High,95.6,5
TKT-0002737,CUST-004360,2024-10-26,Bug,Low,22.1,4
TKT-0002738,CUST-002609,2024-01-31,Technical,Medium,37.1,3
TKT-0002739,CUST-002635,2023-02-15,Bug,High,64.6,4
TKT-0002740,CUST-001467,2023-12-06,Billing,High,52.9,3
TKT-0002741,CUST-002399,2024-08-22,Bug,Medium,66.5,4
TKT-0002742,CUST-001034,2023-02-19,Billing,High,60.5,2
TKT-0002743,CUST-002237,2023-09-24,Billing,Low,22.1,5
TKT-0002744,CUST-003094,2024-04-20,Billing,High,57.5,5
TKT-0002745,CUST-001697,2023-08-28,Technical,Medium,48.2,5
TKT-0002746,CUST-001599,2024-01-01,Billing,Low,28.0,5
TKT-0002747,CUST-000393,2023-08-04,Feature Request,Critical,92.7,4
TKT-0002748,CUST-002839,2023-12-02,Bug,High,77.8,5
TKT-0002749,CUST-004911,2023-05-25,Feature Request,High,81.9,5
TKT-0002750,CUST-004309,2023-06-18,Technical,Low,4.7,5
TKT-0002751,CUST-001859,2024-03-04,Bug,High,96.7,4
TKT-0002752,CUST-000523,2024-11-03,Technical,Low,23.7,5
TKT-0002753,CUST-003934,2024-01-10,Feature Request,Critical,103.6,3
TKT-0002754,CUST-002989,2023-09-24,Billing,Low,14.8,4
TKT-0002755,CUST-000345,2024-08-26,Billing,Low,32.7,4
TKT-0002756,CUST-002513,2023-07-30,Account,Medium,55.9,2
TKT-0002757,CUST-003134,2023-02-23,Feature Request,Medium,75.6,3
TKT-0002758,CUST-001124,2023-12-19,Account,High,72.3,5
TKT-0002759,CUST-001965,2023-08-03,Bug,Medium,46.0,4
TKT-0002760,CUST-003825,2024-07-30,Bug,Medium,40.4,3
TKT-0002761,CUST-001726,2024-04-24,Technical,Medium,58.7,4
TKT-0002762,CUST-001447,2023-07-14,Feature Request,Low,29.4,3
TKT-0002763,CUST-003836,2023-11-09,Bug,High,76.2,3
TKT-0002764,CUST-000898,2024-01-14,Bug,High,71.7,3
TKT-0002765,CUST-001227,2023-04-09,Bug,High,68.7,2
TKT-0002766,CUST-000076,2023-07-19,Bug,Low,26.1,4
TKT-0002767,CUST-004629,2024-11-24,Account,Medium,51.9,4
TKT-0002768,CUST-003589,2024-11-05,Billing,Low,37.9,1
TKT-0002769,CUST-003458,2023-12-22,Technical,Low,34.2,3
TKT-0002770,CUST-003515,2024-09-21,Account,Medium,35.3,5
TKT-0002771,CUST-000675,2024-08-24,Bug,Medium,44.2,4
TKT-0002772,CUST-002172,2024-03-20,Bug,Low,37.4,3
TKT-0002773,CUST-003107,2023-10-31,Account,High,72.2,4
TKT-0002774,CUST-002870,2023-05-29,Feature Request,High,89.9,3
TKT-0002775,CUST-000297,2024-03-06,Billing,Medium,64.5,5
TKT-0002776,CUST-003415,2023-03-02,Technical,Low,28.9,5
TKT-0002777,CUST-001121,2024-10-10,Bug,Medium,28.8,4
TKT-0002778,CUST-001229,2024-01-24,Account,Low,27.1,5
TKT-0002779,CUST-003666,2023-03-05,Bug,High,57.0,4
TKT-0002780,CUST-003221,2023-01-27,Account,High,49.5,5
TKT-0002781,CUST-003558,2024-09-16,Billing,Critical,104.9,4
TKT-0002782,CUST-000882,2024-07-29,Feature Request,Low,31.3,4
TKT-0002783,CUST-003890,2024-09-29,Billing,Low,22.1,4
TKT-0002784,CUST-000064,2024-12-24,Feature Request,Medium,43.3,2
TKT-0002785,CUST-003701,2024-04-14,Bug,Low,11.2,3
TKT-0002786,CUST-001164,2023-06-10,Billing,Medium,62.1,4
TKT-0002787,CUST-000031,2024-04-23,Account,Medium,25.5,4
TKT-0002788,CUST-000159,2023-09-19,Feature Request,Medium,29.9,2
TKT-0002789,CUST-000802,2023-01-12,Bug,High,131.7,4
TKT-0002790,CUST-004315,2024-12-18,Feature Request,Low,16.2,5
TKT-0002791,CUST-003119,2023-11-18,Technical,High,112.1,3
TKT-0002792,CUST-000769,2023-04-02,Bug,High,108.6,3
TKT-0002793,CUST-000463,2023-09-22,Bug,Medium,51.6,5
TKT-0002794,CUST-000197,2024-11-01,Technical,Medium,43.5,5
TKT-0002795,CUST-004823,2024-12-16,Feature Request,Medium,44.3,4
TKT-0002796,CUST-001204,2023-09-06,Bug,High,60.7,5
TKT-0002797,CUST-002306,2023-04-28,Feature Request,Medium,82.7,4
TKT-0002798,CUST-004164,2024-02-01,Technical,Low,18.0,4
TKT-0002799,CUST-002618,2023-10-25,Bug,Medium,48.0,1
TKT-0002800,CUST-003745,2023-04-04,Account,Low,25.9,4
TKT-0002801,CUST-003183,2023-03-12,Technical,Medium,26.4,4
TKT-0002802,CUST-004316,2024-09-14,Technical,Medium,59.3,2
TKT-0002803,CUST-004675,2024-09-21,Technical,Low,18.6,3
TKT-0002804,CUST-000423,2023-04-02,Technical,Low,24.1,4
TKT-0002805,CUST-001531,2024-12-19,Feature Request,Low,27.0,1
TKT-0002806,CUST-001993,2023-07-24,Account,Medium,62.3,5
TKT-0002807,CUST-002452,2024-03-20,Bug,Medium,33.9,5
TKT-0002808,CUST-004817,2024-01-11,Account,Low,21.6,5
TKT-0002809,CUST-004393,2024-03-05,Billing,High,73.6,3
TKT-0002810,CUST-003190,2023-11-14,Technical,Medium,64.2,3
TKT-0002811,CUST-000916,2023-02-20,Bug,High,90.0,3
TKT-0002812,CUST-000846,2024-10-18,Bug,Medium,23.0,5
TKT-0002813,CUST-004750,2023-06-10,Technical,Medium,45.3,4
TKT-0002814,CUST-004413,2024-12-15,Billing,Medium,35.8,2
TKT-0002815,CUST-004651,2024-01-05,Account,Low,26.0,4
TKT-0002816,CUST-003779,2023-10-23,Feature Request,Medium,48.8,4
TKT-0002817,CUST-001402,2023-06-27,Bug,High,47.0,4
TKT-0002818,CUST-002880,2024-03-14,Billing,High,66.7,5
TKT-0002819,CUST-003576,2023-02-11,Billing,Critical,46.6,5
TKT-0002820,CUST-004297,2023-02-13,Technical,Low,28.8,4
TKT-0002821,CUST-004752,2024-02-27,Technical,High,99.7,4
TKT-0002822,CUST-004551,2023-05-11,Billing,Medium,55.8,3
TKT-0002823,CUST-003292,2024-07-06,Bug,Low,25.3,5
TKT-0002824,CUST-001836,2024-10-23,Account,Medium,15.5,3
TKT-0002825,CUST-000862,2024-08-11,Account,Low,26.2,3
TKT-0002826,CUST-000060,2024-11-05,Billing,High,108.7,5
TKT-0002827,CUST-002492,2023-07-07,Billing,Medium,79.8,5
TKT-0002828,CUST-000922,2023-06-21,Bug,Medium,67.2,4
TKT-0002829,CUST-000752,2023-07-13,Feature Request,Low,19.8,5
TKT-0002830,CUST-001191,2024-06-17,Account,Medium,49.9,5
TKT-0002831,CUST-000955,2023-09-23,Billing,High,56.8,5
TKT-0002832,CUST-001242,2023-07-28,Feature Request,Medium,54.1,2
TKT-0002833,CUST-000423,2024-01-04,Billing,Medium,54.1,4
TKT-0002834,CUST-003786,2024-04-18,Technical,High,58.2,3
TKT-0002835,CUST-001638,2024-09-15,Account,High,52.7,4
TKT-0002836,CUST-000978,2024-09-22,Feature Request,High,78.1,5
TKT-0002837,CUST-000284,2023-07-12,Bug,High,93.9,5
TKT-0002838,CUST-000552,2024-07-04,Account,Medium,91.3,3
TKT-0002839,CUST-004349,2024-10-23,Account,High,46.2,4
TKT-0002840,CUST-003727,2024-09-03,Billing,Medium,62.1,3
TKT-0002841,CUST-001685,2023-11-23,Billing,High,92.0,3
TKT-0002842,CUST-002611,2024-08-09,Feature Request,Medium,56.1,4
TKT-0002843,CUST-002108,2023-11-04,Bug,Low,37.5,4
TKT-0002844,CUST-002245,2024-01-12,Bug,Medium,38.2,4
TKT-0002845,CUST-003527,2024-07-29,Feature Request,High,52.7,4
TKT-0002846,CUST-003530,2024-08-01,Bug,Medium,22.7,5
TKT-0002847,CUST-004875,2023-06-21,Billing,Low,10.6,5
TKT-0002848,CUST-003117,2023-06-09,Technical,Low,11.1,4
TKT-0002849,CUST-001718,2023-11-30,Billing,Low,18.6,4
TKT-0002850,CUST-002858,2023-03-07,Bug,Low,33.3,3
TKT-0002851,CUST-000855,2024-10-18,Technical,Medium,44.7,5
TKT-0002852,CUST-004402,2024-05-09,Feature Request,High,79.3,4
TKT-0002853,CUST-003980,2023-10-13,Bug,Low,13.2,5
TKT-0002854,CUST-000186,2024-05-12,Feature Request,Low,25.1,3
TKT-0002855,CUST-001569,2023-11-26,Account,Medium,18.2,5
TKT-0002856,CUST-002436,2023-06-30,Feature Request,Medium,35.3,3
TKT-0002857,CUST-004294,2024-09-02,Billing,High,70.7,3
TKT-0002858,CUST-000969,2023-10-05,Bug,Low,19.4,4
TKT-0002859,CUST-000672,2024-09-29,Technical,Low,32.1,5
TKT-0002860,CUST-000769,2024-03-31,Billing,Critical,50.7,5
TKT-0002861,CUST-004344,2024-04-14,Bug,High,83.7,4
TKT-0002862,CUST-004198,2023-12-30,Account,High,67.2,4
TKT-0002863,CUST-001451,2024-02-12,Billing,High,66.8,3
TKT-0002864,CUST-002234,2024-01-11,Bug,Medium,79.5,5
TKT-0002865,CUST-004869,2023-11-19,Bug,Low,21.1,5
TKT-0002866,CUST-000931,2023-04-15,Bug,Medium,38.7,5
TKT-0002867,CUST-001015,2023-06-16,Bug,Low,26.8,4
TKT-0002868,CUST-001976,2024-06-11,Billing,Low,21.1,4
TKT-0002869,CUST-000238,2024-06-09,Feature Request,High,108.0,4
TKT-0002870,CUST-001940,2024-11-20,Bug,Low,19.9,4
TKT-0002871,CUST-002718,2024-09-24,Bug,High,87.9,4
TKT-0002872,CUST-001153,2024-11-18,Feature Request,Medium,45.1,2
TKT-0002873,CUST-002287,2023-12-08,Technical,Medium,36.2,4
TKT-0002874,CUST-002483,2024-03-22,Feature Request,Low,18.8,4
TKT-0002875,CUST-002042,2023-07-26,Bug,Medium,38.8,3
TKT-0002876,CUST-004059,2024-07-02,Account,High,85.4,5
TKT-0002877,CUST-004674,2023-07-12,Account,Medium,30.7,5
TKT-0002878,CUST-004361,2024-03-14,Bug,Critical,129.8,1
TKT-0002879,CUST-004008,2024-05-17,Bug,Medium,45.3,5
TKT-0002880,CUST-002821,2024-02-22,Account,Medium,54.0,4
TKT-0002881,CUST-000163,2024-03-09,Feature Request,Low,14.5,4
TKT-0002882,CUST-004041,2023-12-22,Bug,Medium,50.8,4
TKT-0002883,CUST-000559,2024-04-09,Account,High,53.5,4
TKT-0002884,CUST-002684,2023-03-01,Account,Medium,63.9,3
TKT-0002885,CUST-002755,2023-08-04,Account,High,74.1,4
TKT-0002886,CUST-004449,2023-03-24,Feature Request,High,71.0,3
TKT-0002887,CUST-003068,2023-01-04,Technical,High,83.5,3
TKT-0002888,CUST-004064,2023-03-22,Feature Request,Low,35.1,5
TKT-0002889,CUST-002910,2023-06-21,Feature Request,Low,15.7,4
TKT-0002890,CUST-003151,2023-05-11,Feature Request,High,71.1,3
TKT-0002891,CUST-003294,2024-10-04,Account,Medium,49.5,4
TKT-0002892,CUST-002234,2023-03-15,Billing,Medium,42.2,3
TKT-0002893,CUST-001859,2023-09-09,Feature Request,High,76.0,4
TKT-0002894,CUST-001629,2023-08-18,Billing,Medium,25.1,5
TKT-0002895,CUST-000022,2024-10-21,Feature Request,High,105.4,3
TKT-0002896,CUST-002008,2024-12-17,Technical,Medium,42.9,5
TKT-0002897,CUST-003319,2024-06-12,Billing,Medium,39.2,3
TKT-0002898,CUST-002802,2024-05-19,Bug,High,63.9,3
TKT-0002899,CUST-001010,2023-12-31,Feature Request,Critical,160.1,4
TKT-0002900,CUST-004351,2023-08-04,Bug,Medium,53.1,3
TKT-0002901,CUST-000320,2024-10-18,Feature Request,Low,30.0,5
TKT-0002902,CUST-003459,2024-11-27,Bug,Medium,62.8,5
TKT-0002903,CUST-003168,2023-09-26,Feature Request,Medium,21.5,4
TKT-0002904,CUST-004873,2023-07-02,Technical,High,96.6,2
TKT-0002905,CUST-000414,2023-03-17,Bug,Medium,39.8,1
TKT-0002906,CUST-002219,2023-11-05,Account,High,66.2,5
TKT-0002907,CUST-000268,2023-10-22,Billing,Medium,28.3,5
TKT-0002908,CUST-002135,2024-06-07,Technical,Medium,53.9,4
TKT-0002909,CUST-004153,2023-08-08,Bug,Low,22.2,5
TKT-0002910,CUST-003792,2023-12-10,Feature Request,Low,26.5,3
TKT-0002911,CUST-004347,2023-10-23,Billing,Medium,38.2,5
TKT-0002912,CUST-003413,2024-11-23,Feature Request,Medium,65.4,5
TKT-0002913,CUST-003812,2023-12-06,Technical,Medium,56.2,5
TKT-0002914,CUST-002190,2024-04-09,Technical,High,88.5,5
TKT-0002915,CUST-002312,2023-10-23,Feature Request,High,72.3,5
TKT-0002916,CUST-001670,2024-07-31,Bug,High,71.0,4
TKT-0002917,CUST-001641,2024-06-02,Bug,High,99.6,4
TKT-0002918,CUST-003921,2024-06-23,Bug,Medium,51.5,4
TKT-0002919,CUST-004532,2024-12-30,Technical,Critical,147.8,4
TKT-0002920,CUST-001821,2024-10-05,Technical,High,52.6,5
TKT-0002921,CUST-003505,2023-08-25,Bug,Medium,51.5,5
TKT-0002922,CUST-000149,2024-09-25,Account,Low,26.4,3
TKT-0002923,CUST-001986,2024-03-11,Billing,High,67.0,5
TKT-0002924,CUST-003941,2024-06-16,Bug,Medium,55.2,4
TKT-0002925,CUST-001620,2023-07-25,Bug,Medium,21.4,3
TKT-0002926,CUST-002623,2024-07-29,Bug,Medium,28.4,5
TKT-0002927,CUST-001409,2024-12-10,Technical,High,51.9,5
TKT-0002928,CUST-003849,2023-05-11,Billing,High,62.7,4
TKT-0002929,CUST-004767,2024-01-06,Account,Medium,42.1,1
TKT-0002930,CUST-003524,2023-06-04,Account,Low,26.6,2
TKT-0002931,CUST-003012,2024-01-16,Billing,High,50.5,5
TKT-0002932,CUST-004583,2023-10-21,Account,Critical,125.4,2
TKT-0002933,CUST-003288,2023-08-09,Technical,Medium,37.1,3
TKT-0002934,CUST-000634,2023-02-06,Bug,High,79.0,4
TKT-0002935,CUST-004815,2024-09-30,Technical,Low,18.8,4
TKT-0002936,CUST-002847,2023-07-16,Bug,Low,21.1,4
TKT-0002937,CUST-000905,2023-12-16,Technical,Medium,28.1,4
TKT-0002938,CUST-003072,2024-12-06,Bug,Medium,32.6,3
TKT-0002939,CUST-002482,2023-09-12,Account,High,56.8,5
TKT-0002940,CUST-000161,2023-12-14,Technical,Medium,41.4,3
TKT-0002941,CUST-003231,2023-06-27,Bug,Low,13.7,4
TKT-0002942,CUST-001923,2023-03-07,Technical,Medium,49.4,4
TKT-0002943,CUST-002292,2023-12-27,Feature Request,Low,27.4,4
TKT-0002944,CUST-001155,2023-03-06,Feature Request,Low,31.1,3
TKT-0002945,CUST-002534,2024-05-16,Account,Medium,39.9,3
TKT-0002946,CUST-003725,2023-07-20,Technical,Low,22.4,3
TKT-0002947,CUST-003079,2024-11-27,Billing,Medium,42.4,4
TKT-0002948,CUST-000559,2023-10-21,Account,Medium,24.9,4
TKT-0002949,CUST-002619,2024-01-24,Technical,Low,23.5,4
TKT-0002950,CUST-001650,2024-03-06,Technical,High,86.7,1
TKT-0002951,CUST-002817,2023-01-22,Billing,Medium,63.8,3
TKT-0002952,CUST-001858,2024-03-18,Feature Request,High,70.1,4
TKT-0002953,CUST-004345,2024-06-29,Account,Medium,45.9,5
TKT-0002954,CUST-003752,2024-08-10,Technical,High,91.1,3
TKT-0002955,CUST-002201,2024-10-17,Bug,Medium,52.1,4
TKT-0002956,CUST-001233,2024-08-01,Billing,Medium,51.5,3
TKT-0002957,CUST-004517,2024-12-30,Feature Request,Medium,33.5,4
TKT-0002958,CUST-001413,2023-06-05,Account,High,16.5,5
TKT-0002959,CUST-003068,2023-09-19,Account,Medium,43.0,4
TKT-0002960,CUST-000679,2024-04-26,Technical,Low,11.9,2
TKT-0002961,CUST-000087,2023-04-15,Billing,High,120.0,4
TKT-0002962,CUST-004648,2024-01-02,Billing,Medium,45.5,5
TKT-0002963,CUST-000657,2024-05-02,Technical,High,91.2,4
TKT-0002964,CUST-003153,2023-11-25,Account,Medium,51.0,2
TKT-0002965,CUST-002495,2024-03-01,Feature Request,Medium,34.8,5
TKT-0002966,CUST-003269,2023-04-18,Billing,High,80.1,3
TKT-0002967,CUST-004080,2023-01-18,Feature Request,Medium,51.2,5
TKT-0002968,CUST-004983,2024-07-12,Billing,Low,23.0,4
TKT-0002969,CUST-004763,2023-02-17,Account,High,75.5,4
TKT-0002970,CUST-001959,2024-11-11,Bug,Medium,42.9,5
TKT-0002971,CUST-003886,2023-03-20,Feature Request,Medium,40.4,4
TKT-0002972,CUST-004418,2023-02-09,Bug,Low,32.2,3
TKT-0002973,CUST-000618,2023-08-07,Bug,Medium,69.6,3
TKT-0002974,CUST-004395,2023-01-21,Bug,Medium,46.5,5
TKT-0002975,CUST-001787,2023-06-16,Billing,Medium,24.8,5
TKT-0002976,CUST-003211,2023-07-03,Bug,Medium,56.5,4
TKT-0002977,CUST-004477,2023-04-16,Account,High,70.2,3
TKT-0002978,CUST-000450,2023-05-24,Account,High,85.2,5
TKT-0002979,CUST-000223,2023-08-03,Billing,Medium,48.2,5
TKT-0002980,CUST-003329,2024-08-19,Bug,Low,33.8,4
TKT-0002981,CUST-003361,2023-12-13,Account,Low,10.7,5
TKT-0002982,CUST-001682,2024-01-08,Technical,Medium,51.7,5
TKT-0002983,CUST-004956,2023-04-20,Account,Medium,52.8,4
TKT-0002984,CUST-001954,2023-07-03,Billing,Medium,52.6,3
TKT-0002985,CUST-004848,2023-04-09,Feature Request,Low,33.9,5
TKT-0002986,CUST-004759,2024-03-03,Account,Medium,50.8,4
TKT-0002987,CUST-003192,2024-09-02,Account,Medium,37.4,4
TKT-0002988,CUST-002145,2024-06-08,Billing,Medium,60.0,4
TKT-0002989,CUST-004747,2023-08-18,Feature Request,Medium,46.5,4
TKT-0002990,CUST-003625,2023-05-20,Technical,Medium,50.0,4
TKT-0002991,CUST-004258,2023-07-15,Bug,Low,28.7,4
TKT-0002992,CUST-001079,2023-06-06,Technical,Medium,50.7,2
TKT-0002993,CUST-003087,2024-07-22,Bug,Low,25.5,5
TKT-0002994,CUST-001564,2023-12-30,Bug,High,35.7,4
TKT-0002995,CUST-003143,2023-09-23,Account,Medium,58.2,4
TKT-0002996,CUST-003813,2023-04-12,Billing,Medium,55.3,5
TKT-0002997,CUST-001909,2023-09-26,Account,Low,24.3,3
TKT-0002998,CUST-003410,2023-05-10,Account,High,87.9,3
TKT-0002999,CUST-000885,2023-06-18,Bug,Medium,33.1,5
TKT-0003000,CUST-004879,2024-02-24,Account,Low,32.0,5
TKT-0003001,CUST-004946,2023-08-25,Account,Low,30.6,4
TKT-0003002,CUST-001034,2024-10-04,Technical,Low,13.7,2
TKT-0003003,CUST-002700,2023-05-17,Account,Medium,57.6,4
TKT-0003004,CUST-001859,2024-02-27,Feature Request,Critical,87.1,5
TKT-0003005,CUST-000658,2023-05-11,Account,High,79.1,2
TKT-0003006,CUST-000523,2023-04-27,Bug,Medium,58.9,4
TKT-0003007,CUST-004516,2023-10-30,Bug,Medium,55.8,5
TKT-0003008,CUST-000554,2023-09-28,Billing,Medium,66.9,4
TKT-0003009,CUST-003394,2023-11-24,Feature Request,Critical,94.0,4
TKT-0003010,CUST-002769,2023-07-27,Account,Medium,55.6,4
TKT-0003011,CUST-003137,2024-05-01,Account,Critical,153.4,3
TKT-0003012,CUST-001039,2023-04-19,Bug,High,102.0,5
TKT-0003013,CUST-003402,2023-12-11,Account,Medium,57.8,4
TKT-0003014,CUST-001617,2024-10-23,Feature Request,High,66.3,5
TKT-0003015,CUST-004739,2023-02-07,Account,Medium,54.3,4
TKT-0003016,CUST-004792,2023-10-01,Billing,Medium,38.4,5
TKT-0003017,CUST-004716,2023-11-26,Account,Low,27.3,5
TKT-0003018,CUST-004700,2023-05-08,Account,High,71.8,4
TKT-0003019,CUST-003409,2024-09-24,Feature Request,Medium,27.1,4
TKT-0003020,CUST-001378,2024-02-07,Billing,Low,22.9,5
TKT-0003021,CUST-002664,2024-05-15,Billing,High,99.4,4
TKT-0003022,CUST-004164,2024-07-10,Account,High,78.9,5
TKT-0003023,CUST-004627,2024-03-27,Feature Request,High,53.8,4
TKT-0003024,CUST-004111,2024-05-20,Billing,High,81.1,5
TKT-0003025,CUST-001625,2024-07-17,Billing,High,52.8,5
TKT-0003026,CUST-003838,2024-05-27,Feature Request,Low,23.9,5
TKT-0003027,CUST-003664,2023-02-03,Technical,Medium,47.9,4
TKT-0003028,CUST-001583,2023-03-22,Bug,Medium,44.5,3
TKT-0003029,CUST-002382,2024-11-26,Feature Request,Medium,41.8,3
TKT-0003030,CUST-004786,2023-05-08,Technical,Medium,39.8,4
TKT-0003031,CUST-001357,2024-10-16,Account,High,57.1,4
TKT-0003032,CUST-002909,2023-12-28,Bug,Medium,40.1,4
TKT-0003033,CUST-000043,2024-09-12,Bug,Medium,71.5,5
TKT-0003034,CUST-002841,2023-04-13,Feature Request,High,69.5,5
TKT-0003035,CUST-001810,2023-08-02,Bug,Low,38.0,2
TKT-0003036,CUST-004548,2023-07-02,Account,Low,34.6,4
TKT-0003037,CUST-002764,2024-03-08,Account,Low,20.7,4
TKT-0003038,CUST-001052,2024-07-03,Technical,Low,26.8,3
TKT-0003039,CUST-003005,2023-11-02,Bug,Critical,126.3,2
TKT-0003040,CUST-002586,2023-07-10,Bug,Low,24.7,3
TKT-0003041,CUST-001878,2023-07-20,Account,Medium,56.8,3
TKT-0003042,CUST-001084,2023-06-29,Bug,High,51.3,4
TKT-0003043,CUST-002217,2024-12-24,Feature Request,High,78.6,4
TKT-0003044,CUST-002034,2024-12-03,Bug,Medium,37.6,5
TKT-0003045,CUST-002322,2024-02-07,Feature Request,Low,16.4,4
TKT-0003046,CUST-000945,2023-07-14,Feature Request,Medium,71.7,4
TKT-0003047,CUST-004382,2023-12-12,Technical,Low,35.4,3
TKT-0003048,CUST-002441,2023-12-30,Bug,Low,34.6,4
TKT-0003049,CUST-004527,2023-10-03,Feature Request,Low,28.5,5
TKT-0003050,CUST-002240,2024-02-29,Feature Request,Low,15.7,5
TKT-0003051,CUST-002005,2024-09-17,Bug,High,45.3,2
TKT-0003052,CUST-001269,2024-11-27,Feature Request,Medium,73.3,3
TKT-0003053,CUST-000677,2023-02-11,Account,Medium,61.6,5
TKT-0003054,CUST-003767,2023-08-01,Technical,Medium,33.0,4
TKT-0003055,CUST-003106,2023-07-16,Feature Request,Low,35.7,5
TKT-0003056,CUST-003561,2024-02-01,Feature Request,Medium,35.5,5
TKT-0003057,CUST-001379,2024-07-30,Account,Medium,29.1,5
TKT-0003058,CUST-004320,2024-12-23,Billing,High,80.2,2
TKT-0003059,CUST-003797,2023-07-12,Billing,High,73.8,5
TKT-0003060,CUST-001370,2023-03-30,Account,Low,29.3,4
TKT-0003061,CUST-002940,2023-02-05,Technical,Low,22.7,1
TKT-0003062,CUST-001061,2023-12-16,Feature Request,Medium,31.9,3
TKT-0003063,CUST-000988,2024-03-31,Bug,Medium,44.6,4
TKT-0003064,CUST-004345,2023-03-26,Feature Request,High,69.4,4
TKT-0003065,CUST-003356,2024-08-04,Feature Request,Medium,46.4,4
TKT-0003066,CUST-003838,2024-04-10,Account,Critical,133.1,4
TKT-0003067,CUST-001806,2023-09-11,Account,Medium,40.8,4
