customer_id,signup_date,region,plan,industry,company_size,mrr,tenure_months,churned,nps_score,support_tickets,feature_adoption_score
CUST-001571,2021-10-11,Europe,Pro,Education,Mid-Market,158.78,39,False,35,5,35.1
CUST-001572,2022-05-28,North America,Basic,Education,SMB,47.46,31,False,46,4,4.6
CUST-001573,2021-04-17,Europe,Basic,Technology,Startup,57.66,45,True,33,6,11.0
CUST-001574,2023-09-12,Asia Pacific,Enterprise,Education,Startup,511.07,15,False,33,6,77.9
CUST-001575,2023-01-31,North America,Basic,Healthcare,Enterprise,48.11,23,False,57,0,25.7
CUST-001576,2024-02-10,North America,Pro,Healthcare,Enterprise,148.95,10,False,42,2,27.4
CUST-001577,2021-07-30,North America,Enterprise,Healthcare,Mid-Market,509.58,41,False,50,3,52.4
CUST-001578,2023-11-23,Europe,Basic,Manufacturing,Mid-Market,43.61,13,False,59,0,17.0
CUST-001579,2021-09-13,Europe,Basic,Retail,Enterprise,60.55,40,False,42,2,23.1
CUST-001580,2022-08-07,Europe,Pro,Technology,SMB,128.77,29,False,39,4,14.2
CUST-001581,2021-06-21,North America,Enterprise,Education,Mid-Market,495.45,42,False,49,3,63.7
CUST-001582,2021-11-25,North America,Enterprise,Healthcare,SMB,500.87,37,False,22,4,42.5
CUST-001583,2022-07-13,Europe,Pro,Technology,SMB,136.95,30,False,22,1,64.2
CUST-001584,2023-07-10,Europe,Basic,Technology,Startup,52.7,18,False,19,1,47.1
CUST-001585,2023-11-18,Latin America,Pro,Retail,SMB,150.72,13,False,25,2,20.1
CUST-001586,2021-10-29,North America,Basic,Manufacturing,Mid-Market,41.68,38,True,11,3,35.3
CUST-001587,2023-06-15,Europe,Basic,Education,SMB,41.3,18,False,1,3,41.1
CUST-001588,2021-07-07,North America,Basic,Manufacturing,Mid-Market,40.28,42,True,18,3,12.0
CUST-001589,2022-03-31,North America,Basic,Education,SMB,33.33,33,False,-12,2,12.7
CUST-001590,2023-07-13,Europe,Pro,Healthcare,Startup,165.1,17,False,40,3,32.9
CUST-001591,2022-12-17,Europe,Basic,Healthcare,Mid-Market,46.9,24,False,36,5,18.4
CUST-001592,2021-02-24,Latin America,Basic,Technology,Mid-Market,35.47,46,False,49,3,29.4
CUST-001593,2023-04-30,North America,Basic,Education,Startup,47.78,20,False,16,2,59.8
CUST-001594,2021-04-20,North America,Enterprise,Education,SMB,501.4,45,False,44,2,41.2
CUST-001595,2023-03-23,Europe,Pro,Manufacturing,SMB,140.82,21,False,18,3,4.5
CUST-001596,2023-10-26,Europe,Basic,Healthcare,Enterprise,45.35,14,False,50,2,36.9
CUST-001597,2023-02-05,North America,Basic,Finance,Mid-Market,62.04,23,False,-1,1,17.1
CUST-001598,2022-04-28,North America,Basic,Technology,Startup,37.32,32,False,30,4,12.7
CUST-001599,2023-03-02,North America,Enterprise,Education,SMB,493.18,22,False,27,5,25.2
CUST-001600,2021-06-17,Asia Pacific,Pro,Retail,Mid-Market,128.95,43,False,50,2,36.7
CUST-001601,2023-02-07,North America,Pro,Retail,Mid-Market,167.23,23,False,50,1,41.0
CUST-001602,2022-04-05,North America,Pro,Finance,Mid-Market,155.58,33,False,59,1,36.1
CUST-001603,2021-02-27,North America,Basic,Healthcare,SMB,48.5,46,False,-5,2,11.0
CUST-001604,2022-10-15,North America,Pro,Healthcare,Mid-Market,141.82,26,False,64,3,34.5
CUST-001605,2021-07-22,North America,Pro,Healthcare,Mid-Market,141.32,41,False,16,0,35.0
CUST-001606,2022-11-18,Europe,Basic,Manufacturing,Mid-Market,46.31,25,False,69,2,32.5
CUST-001607,2021-10-27,North America,Basic,Retail,SMB,53.96,38,False,79,2,26.5
CUST-001608,2021-10-09,Asia Pacific,Pro,Healthcare,Mid-Market,138.36,39,False,58,8,47.7
CUST-001609,2021-03-20,North America,Enterprise,Retail,Mid-Market,494.37,46,False,17,2,33.9
CUST-001610,2022-08-11,Europe,Basic,Finance,Mid-Market,57.57,29,False,10,2,45.5
CUST-001611,2023-08-26,Asia Pacific,Enterprise,Technology,SMB,515.09,16,False,20,5,26.0
CUST-001612,2021-10-12,Europe,Pro,Manufacturing,Startup,154.44,39,True,46,4,25.3
CUST-001613,2023-08-19,Europe,Basic,Education,SMB,42.38,16,False,13,3,12.4
CUST-001614,2023-07-08,North America,Basic,Finance,SMB,47.45,18,False,-2,4,13.2
CUST-001615,2021-01-11,North America,Basic,Retail,SMB,53.12,48,False,56,5,19.8
CUST-001616,2021-06-12,Europe,Pro,Finance,SMB,146.09,43,False,22,2,34.0
CUST-001617,2021-02-08,Latin America,Basic,Education,SMB,56.12,47,False,53,3,15.5
CUST-001618,2022-06-09,Europe,Basic,Manufacturing,Mid-Market,41.7,31,False,50,3,42.9
CUST-001619,2022-03-18,Europe,Pro,Technology,Startup,165.13,33,False,38,0,19.5
CUST-001620,2021-11-03,Europe,Pro,Education,SMB,148.12,38,False,51,3,20.3
CUST-001621,2024-01-29,Europe,Basic,Manufacturing,Mid-Market,42.69,11,False,64,3,13.5
CUST-001622,2023-12-17,North America,Basic,Retail,SMB,54.92,12,False,50,2,24.9
CUST-001623,2023-05-17,Europe,Basic,Education,SMB,39.21,19,False,50,3,29.6
CUST-001624,2021-08-16,Latin America,Pro,Finance,SMB,150.48,41,False,42,1,5.2
CUST-001625,2022-08-14,North America,Pro,Healthcare,SMB,163.01,29,False,26,2,56.2
CUST-001626,2022-05-02,Europe,Basic,Finance,Startup,36.83,32,False,41,1,10.9
CUST-001627,2022-09-09,North America,Pro,Retail,SMB,160.91,28,False,39,5,29.2
CUST-001628,2021-09-07,Europe,Pro,Technology,Enterprise,136.09,40,False,44,4,17.6
CUST-001629,2021-04-08,North America,Pro,Education,SMB,157.2,45,True,41,6,18.7
CUST-001630,2022-05-04,Europe,Pro,Technology,Startup,139.53,32,False,25,2,9.1
CUST-001631,2023-05-10,Asia Pacific,Basic,Retail,Mid-Market,60.92,20,False,57,2,15.0
CUST-001632,2023-07-26,North America,Basic,Education,SMB,43.24,17,False,24,4,69.4
CUST-001633,2021-05-09,Europe,Pro,Manufacturing,Startup,145.43,44,False,42,6,38.1
CUST-001634,2021-08-16,Asia Pacific,Pro,Manufacturing,Mid-Market,139.62,41,False,45,3,13.1
CUST-001635,2023-10-21,Asia Pacific,Pro,Finance,Startup,124.88,14,False,14,1,6.8
CUST-001636,2024-01-03,North America,Basic,Finance,Enterprise,37.58,12,False,66,1,14.8
CUST-001637,2021-02-03,North America,Enterprise,Retail,SMB,482.15,47,False,34,2,43.3
CUST-001638,2023-11-22,North America,Pro,Manufacturing,Mid-Market,128.58,13,True,15,3,8.7
CUST-001639,2024-03-23,Latin America,Basic,Education,SMB,51.94,9,False,35,1,24.0
CUST-001640,2022-05-11,Asia Pacific,Basic,Manufacturing,SMB,64.25,32,False,15,4,8.1
CUST-001641,2021-10-22,Europe,Pro,Finance,Mid-Market,166.97,38,False,23,3,46.9
CUST-001642,2022-08-20,Asia Pacific,Pro,Retail,Enterprise,137.37,28,False,23,2,45.6
CUST-001643,2023-05-30,Europe,Basic,Manufacturing,Mid-Market,47.9,19,False,32,1,23.6
CUST-001644,2021-01-04,Europe,Enterprise,Retail,Mid-Market,510.65,48,False,62,5,39.1
CUST-001645,2022-12-24,North America,Basic,Manufacturing,Enterprise,35.88,24,False,37,2,22.2
CUST-001646,2022-05-08,Asia Pacific,Basic,Technology,SMB,61.04,32,False,38,4,42.0
CUST-001647,2024-03-14,North America,Enterprise,Manufacturing,Startup,511.2,9,False,25,3,48.9
CUST-001648,2023-05-04,Asia Pacific,Enterprise,Finance,Startup,479.54,20,False,40,2,56.1
CUST-001649,2022-01-19,Asia Pacific,Pro,Education,Mid-Market,125.44,35,False,34,4,27.6
CUST-001650,2021-06-25,Europe,Enterprise,Finance,Mid-Market,495.0,42,False,33,1,29.9
CUST-001651,2023-12-09,North America,Basic,Finance,Mid-Market,58.38,12,False,49,2,20.6
CUST-001652,2023-01-09,North America,Enterprise,Finance,Enterprise,483.8,24,False,16,2,26.0
CUST-001653,2021-05-19,North America,Basic,Retail,Mid-Market,28.62,44,False,60,3,3.0
CUST-001654,2023-12-14,North America,Basic,Healthcare,SMB,49.64,12,False,-18,2,33.2
CUST-001655,2024-01-20,North America,Basic,Healthcare,Startup,55.33,11,False,33,6,33.7
CUST-001656,2023-11-06,Asia Pacific,Basic,Technology,Enterprise,42.2,14,False,62,2,15.5
CUST-001657,2023-11-06,Europe,Basic,Finance,Startup,43.02,14,False,59,4,63.1
CUST-001658,2024-02-09,North America,Basic,Healthcare,SMB,55.27,10,False,38,2,33.2
CUST-001659,2021-02-11,North America,Basic,Technology,SMB,40.3,47,False,18,5,20.5
CUST-001660,2023-03-11,North America,Basic,Retail,SMB,41.05,22,False,32,2,18.2
CUST-001661,2023-08-21,Europe,Pro,Finance,Mid-Market,151.77,16,False,86,3,52.8
CUST-001662,2021-03-31,Europe,Basic,Education,Startup,52.89,45,False,49,2,50.4
CUST-001663,2023-03-04,Asia Pacific,Basic,Retail,Enterprise,46.76,22,False,0,6,26.7
CUST-001664,2023-02-04,Europe,Pro,Technology,SMB,163.84,23,False,36,1,11.3
CUST-001665,2022-06-04,Latin America,Enterprise,Retail,Mid-Market,506.5,31,False,23,2,46.1
CUST-001666,2021-02-03,Asia Pacific,Pro,Education,Mid-Market,145.49,47,False,9,3,39.6
CUST-001667,2023-01-02,North America,Basic,Retail,Mid-Market,36.09,24,False,44,4,36.3
CUST-001668,2021-05-19,Asia Pacific,Pro,Technology,Enterprise,158.91,44,False,15,4,26.9
CUST-001669,2022-12-08,North America,Basic,Education,Startup,59.26,25,False,65,2,3.7
CUST-001670,2022-05-09,Asia Pacific,Basic,Education,Startup,48.01,32,False,61,3,32.0
CUST-001671,2021-08-01,North America,Basic,Retail,Startup,51.77,41,False,20,2,50.0
CUST-001672,2024-04-06,Asia Pacific,Pro,Education,Mid-Market,156.01,8,False,19,2,10.4
CUST-001673,2022-11-12,Asia Pacific,Basic,Retail,Enterprise,65.03,26,False,48,1,57.1
CUST-001674,2021-10-01,Asia Pacific,Basic,Finance,SMB,57.87,39,False,55,2,40.5
CUST-001675,2021-04-01,Asia Pacific,Basic,Education,Mid-Market,53.45,45,False,29,4,34.1
CUST-001676,2022-12-23,North America,Enterprise,Retail,Startup,508.3,24,True,54,1,67.1
CUST-001677,2024-01-24,North America,Pro,Finance,Startup,160.51,11,False,68,5,22.9
CUST-001678,2022-11-25,North America,Basic,Education,Mid-Market,51.71,25,False,41,1,11.5
CUST-001679,2021-12-25,North America,Pro,Finance,Startup,158.18,36,False,14,0,40.4
CUST-001680,2023-08-10,Europe,Pro,Manufacturing,SMB,142.24,16,False,50,2,37.7
CUST-001681,2023-09-08,North America,Pro,Education,Mid-Market,159.35,16,False,37,0,40.1
CUST-001682,2022-01-09,Latin America,Basic,Manufacturing,Mid-Market,42.32,36,False,28,1,15.1
CUST-001683,2021-10-04,Europe,Enterprise,Technology,SMB,488.92,39,False,50,2,42.2
CUST-001684,2021-05-10,Asia Pacific,Basic,Technology,Mid-Market,47.71,44,False,59,1,14.5
CUST-001685,2023-07-27,North America,Pro,Retail,SMB,135.58,17,False,38,1,30.0
CUST-001686,2021-03-17,Asia Pacific,Basic,Healthcare,Startup,43.03,46,False,-10,1,6.4
CUST-001687,2022-08-24,Asia Pacific,Basic,Manufacturing,Mid-Market,52.78,28,False,37,5,28.7
CUST-001688,2022-02-17,Europe,Basic,Manufacturing,Startup,51.78,34,False,39,0,19.5
CUST-001689,2021-03-31,Europe,Pro,Technology,Startup,155.4,45,False,86,2,23.3
CUST-001690,2022-02-13,Asia Pacific,Basic,Manufacturing,SMB,55.55,35,False,37,3,12.5
CUST-001691,2021-03-27,North America,Pro,Healthcare,Mid-Market,152.74,45,False,31,0,8.8
CUST-001692,2022-10-09,Europe,Basic,Finance,Startup,40.48,27,False,48,3,16.3
CUST-001693,2022-09-28,North America,Pro,Finance,Startup,158.23,27,False,28,2,15.2
CUST-001694,2023-11-22,North America,Pro,Healthcare,Startup,147.9,13,False,21,1,42.1
CUST-001695,2023-03-27,North America,Pro,Manufacturing,SMB,151.4,21,False,3,2,30.5
CUST-001696,2024-01-18,North America,Pro,Manufacturing,SMB,150.04,11,False,23,3,18.9
CUST-001697,2023-08-28,North America,Pro,Manufacturing,Startup,164.75,16,False,-3,1,9.0
CUST-001698,2022-06-03,North America,Basic,Retail,Mid-Market,37.05,31,False,40,1,13.4
CUST-001699,2021-03-16,Latin America,Pro,Education,Mid-Market,145.57,46,False,39,2,9.1
CUST-001700,2022-01-27,Europe,Basic,Healthcare,Mid-Market,54.31,35,False,48,1,12.1
CUST-001701,2022-08-09,Latin America,Pro,Healthcare,SMB,149.22,29,False,14,0,23.3
CUST-001702,2023-01-02,North America,Pro,Healthcare,SMB,144.15,24,False,6,3,25.5
CUST-001703,2021-04-08,North America,Basic,Healthcare,SMB,29.82,45,False,76,4,52.3
CUST-001704,2022-11-11,Europe,Basic,Healthcare,SMB,46.13,26,False,33,2,1.2
CUST-001705,2022-07-14,North America,Basic,Manufacturing,Startup,52.62,30,False,48,2,30.0
CUST-001706,2021-09-12,North America,Pro,Retail,Mid-Market,154.44,40,False,37,0,18.3
CUST-001707,2023-01-24,Europe,Enterprise,Technology,SMB,497.32,23,False,49,4,74.2
CUST-001708,2023-06-14,North America,Pro,Manufacturing,Startup,150.78,18,False,39,4,17.4
CUST-001709,2023-03-31,Europe,Pro,Manufacturing,SMB,137.57,21,False,18,1,10.5
CUST-001710,2023-06-20,Europe,Enterprise,Education,Startup,502.89,18,False,45,2,59.6
CUST-001711,2023-03-03,North America,Basic,Technology,Enterprise,49.09,22,False,41,1,19.2
CUST-001712,2022-11-26,North America,Basic,Healthcare,Startup,50.65,25,False,1,3,2.9
CUST-001713,2022-01-18,Asia Pacific,Pro,Technology,Mid-Market,146.81,35,False,40,3,25.1
CUST-001714,2023-10-14,Europe,Pro,Retail,SMB,151.13,14,False,27,1,36.6
CUST-001715,2023-10-16,North America,Enterprise,Finance,Mid-Market,505.35,14,False,21,7,49.0
CUST-001716,2023-01-23,Latin America,Basic,Manufacturing,SMB,51.55,23,False,54,3,8.8
CUST-001717,2023-11-30,North America,Basic,Technology,Enterprise,30.77,13,False,33,0,29.3
CUST-001718,2022-07-01,Europe,Basic,Education,Startup,51.76,30,False,34,3,32.9
CUST-001719,2021-06-19,Latin America,Basic,Retail,SMB,45.12,43,False,36,4,46.1
CUST-001720,2023-05-20,North America,Basic,Finance,Startup,41.92,19,False,34,3,5.6
CUST-001721,2021-06-11,North America,Pro,Retail,SMB,162.49,43,False,33,4,30.7
CUST-001722,2023-06-01,North America,Basic,Healthcare,SMB,39.67,19,False,64,1,47.4
CUST-001723,2022-01-05,North America,Pro,Finance,Mid-Market,140.8,36,False,21,1,23.1
CUST-001724,2024-01-23,North America,Basic,Education,SMB,26.59,11,False,0,2,20.0
CUST-001725,2022-08-25,Europe,Pro,Finance,Startup,163.41,28,False,35,1,31.8
CUST-001726,2022-10-20,North America,Basic,Education,Mid-Market,57.91,26,False,16,3,16.8
CUST-001727,2021-07-30,Europe,Basic,Healthcare,SMB,45.68,41,False,13,2,40.8
CUST-001728,2021-06-13,Latin America,Basic,Education,Startup,55.13,43,True,34,1,37.9
CUST-001729,2022-11-03,Asia Pacific,Enterprise,Retail,Enterprise,476.74,26,False,40,5,61.7
CUST-001730,2022-08-29,Europe,Pro,Technology,Enterprise,153.75,28,False,31,3,16.8
CUST-001731,2022-09-20,North America,Basic,Retail,Mid-Market,40.43,27,False,25,0,14.1
CUST-001732,2023-07-03,Europe,Basic,Manufacturing,Mid-Market,65.74,18,False,30,1,32.4
CUST-001733,2023-05-23,Europe,Enterprise,Retail,Startup,502.68,19,False,33,3,50.8
CUST-001734,2021-12-08,North America,Basic,Finance,Enterprise,50.31,37,False,34,2,9.2
CUST-001735,2023-06-29,North America,Basic,Healthcare,SMB,40.79,18,False,0,2,7.3
CUST-001736,2022-12-21,Asia Pacific,Pro,Manufacturing,Startup,140.86,24,False,52,2,29.1
CUST-001737,2023-07-05,North America,Enterprise,Manufacturing,Mid-Market,504.93,18,False,5,1,31.7
CUST-001738,2021-03-28,North America,Basic,Manufacturing,Startup,40.7,45,False,21,8,23.6
CUST-001739,2022-12-24,North America,Basic,Technology,SMB,40.31,24,False,3,0,6.4
CUST-001740,2023-06-10,North America,Enterprise,Education,Startup,513.07,19,True,38,3,33.6
CUST-001741,2022-07-17,Asia Pacific,Basic,Finance,SMB,51.88,29,False,20,2,25.3
CUST-001742,2021-04-28,Europe,Basic,Healthcare,SMB,38.04,44,False,31,4,45.7
CUST-001743,2021-06-03,Asia Pacific,Pro,Technology,SMB,154.52,43,False,20,1,21.1
CUST-001744,2023-04-12,North America,Enterprise,Retail,Startup,496.21,20,False,13,5,20.8
CUST-001745,2023-01-15,North America,Basic,Healthcare,SMB,31.34,23,True,-15,4,31.2
CUST-001746,2023-11-17,Europe,Enterprise,Manufacturing,SMB,494.01,13,False,23,1,40.8
CUST-001747,2021-11-24,North America,Pro,Healthcare,SMB,138.51,37,False,10,2,48.3
CUST-001748,2021-03-05,North America,Basic,Healthcare,Enterprise,51.56,46,False,45,3,27.9
CUST-001749,2021-10-20,Asia Pacific,Enterprise,Retail,SMB,492.44,38,False,76,5,19.3
CUST-001750,2023-06-17,North America,Basic,Education,Mid-Market,49.91,18,False,71,2,14.6
CUST-001751,2021-03-13,Europe,Basic,Finance,Startup,55.66,46,False,33,1,35.6
CUST-001752,2021-09-16,North America,Pro,Manufacturing,SMB,172.61,40,False,19,0,21.4
CUST-001753,2021-05-18,North America,Basic,Education,Startup,68.8,44,False,-3,2,13.6
CUST-001754,2022-04-29,North America,Basic,Technology,SMB,51.23,32,False,26,2,11.0
CUST-001755,2023-01-21,Latin America,Basic,Manufacturing,Startup,48.47,23,False,16,3,28.4
CUST-001756,2023-01-12,Asia Pacific,Basic,Finance,SMB,43.05,23,False,20,5,39.0
CUST-001757,2023-02-24,Latin America,Pro,Technology,SMB,132.57,22,False,2,4,30.5
CUST-001758,2024-03-07,Europe,Pro,Retail,Startup,126.14,9,False,49,2,24.0
CUST-001759,2021-03-08,North America,Enterprise,Education,Mid-Market,490.57,46,False,45,4,24.1
CUST-001760,2021-11-11,Europe,Basic,Manufacturing,Enterprise,65.37,38,False,16,4,33.6
CUST-001761,2023-07-11,Europe,Basic,Healthcare,Startup,65.03,17,False,52,1,13.1
CUST-001762,2023-01-30,Asia Pacific,Basic,Finance,Mid-Market,49.72,23,False,36,0,21.5
CUST-001763,2023-02-01,North America,Basic,Manufacturing,Mid-Market,53.65,23,False,45,4,53.6
CUST-001764,2023-06-29,Europe,Basic,Healthcare,SMB,42.95,18,False,50,1,20.3
CUST-001765,2021-06-07,North America,Pro,Manufacturing,Mid-Market,148.7,43,False,42,2,9.2
CUST-001766,2024-03-21,North America,Enterprise,Technology,Enterprise,491.24,9,False,18,3,53.8
CUST-001767,2021-10-09,Europe,Enterprise,Healthcare,SMB,491.22,39,False,55,3,59.5
CUST-001768,2023-12-21,Europe,Basic,Healthcare,Mid-Market,55.13,12,False,50,1,13.5
CUST-001769,2023-01-22,North America,Enterprise,Manufacturing,Mid-Market,492.95,23,False,50,3,36.6
CUST-001770,2023-03-27,North America,Basic,Retail,SMB,53.92,21,False,8,2,18.6
CUST-001771,2022-10-06,Europe,Basic,Retail,SMB,47.53,27,False,5,0,14.4
CUST-001772,2022-07-25,Asia Pacific,Enterprise,Education,Enterprise,513.18,29,False,65,3,24.1
CUST-001773,2022-05-27,Asia Pacific,Pro,Technology,Mid-Market,154.52,31,False,22,2,27.0
CUST-001774,2021-08-21,Latin America,Basic,Retail,Startup,51.44,40,True,40,1,23.0
CUST-001775,2021-02-23,Asia Pacific,Basic,Manufacturing,Startup,34.7,46,False,59,1,34.2
CUST-001776,2022-01-17,North America,Basic,Retail,Enterprise,44.09,35,False,67,0,35.1
CUST-001777,2023-10-20,Europe,Pro,Education,Startup,148.5,14,False,46,0,8.9
CUST-001778,2023-11-27,North America,Basic,Finance,Mid-Market,49.55,13,False,24,2,61.2
CUST-001779,2023-03-04,North America,Enterprise,Education,Startup,505.63,22,False,29,2,100.0
CUST-001780,2024-02-25,Asia Pacific,Basic,Healthcare,Startup,51.06,10,False,42,0,40.7
CUST-001781,2021-08-30,North America,Basic,Healthcare,Startup,38.67,40,False,38,3,24.5
CUST-001782,2022-06-21,Asia Pacific,Basic,Retail,SMB,54.92,30,False,20,0,51.4
CUST-001783,2022-06-18,Europe,Pro,Retail,Startup,144.39,30,False,-18,2,7.4
CUST-001784,2023-07-03,Europe,Basic,Education,SMB,42.52,18,False,20,3,32.6
CUST-001785,2022-03-16,Europe,Pro,Education,Mid-Market,137.97,34,False,30,4,48.2
CUST-001786,2022-08-08,Asia Pacific,Enterprise,Manufacturing,SMB,495.49,29,False,34,2,35.6
CUST-001787,2023-10-03,Europe,Enterprise,Technology,Mid-Market,493.43,15,False,69,2,47.3
CUST-001788,2022-02-14,Europe,Pro,Manufacturing,SMB,160.61,35,False,56,4,36.3
CUST-001789,2021-09-09,North America,Enterprise,Healthcare,SMB,496.32,40,False,25,3,70.6
CUST-001790,2021-10-05,Europe,Pro,Manufacturing,SMB,154.32,39,False,45,3,20.7
CUST-001791,2021-06-01,North America,Pro,Education,SMB,130.97,43,False,-18,3,31.0
CUST-001792,2023-07-15,Europe,Basic,Manufacturing,Enterprise,56.44,17,True,59,2,12.3
CUST-001793,2021-12-20,Europe,Basic,Finance,Mid-Market,55.41,36,False,25,2,26.6
CUST-001794,2023-07-01,Europe,Basic,Technology,SMB,34.44,18,False,38,3,44.0
CUST-001795,2021-06-29,North America,Basic,Education,Mid-Market,40.28,42,False,35,2,47.1
CUST-001796,2022-10-17,North America,Basic,Retail,SMB,42.37,26,False,55,1,18.3
CUST-001797,2022-12-13,Europe,Enterprise,Manufacturing,Startup,496.97,24,False,28,2,50.6
CUST-001798,2021-05-13,North America,Basic,Education,SMB,41.95,44,False,51,0,35.1
CUST-001799,2024-02-01,North America,Basic,Retail,Mid-Market,46.55,11,False,42,4,8.5
CUST-001800,2024-01-16,North America,Pro,Retail,SMB,155.54,11,False,37,0,30.1
CUST-001801,2022-08-18,Latin America,Basic,Healthcare,Mid-Market,43.42,28,False,32,1,14.5
CUST-001802,2022-09-07,Europe,Basic,Healthcare,SMB,51.97,28,False,24,3,17.6
CUST-001803,2021-11-19,North America,Basic,Education,SMB,50.76,37,False,31,5,17.1
CUST-001804,2021-12-23,North America,Basic,Education,Enterprise,20.0,36,False,27,0,18.5
CUST-001805,2023-01-11,North America,Basic,Finance,SMB,40.92,24,False,43,4,35.8
CUST-001806,2023-11-08,Asia Pacific,Pro,Technology,Mid-Market,158.86,13,False,12,1,22.1
CUST-001807,2022-04-05,Europe,Pro,Technology,Mid-Market,140.05,33,False,36,5,25.3
CUST-001808,2021-09-06,North America,Basic,Education,Enterprise,38.29,40,False,65,0,28.8
CUST-001809,2022-02-16,North America,Basic,Healthcare,Startup,59.36,34,False,26,1,17.9
CUST-001810,2021-10-12,North America,Basic,Manufacturing,SMB,50.53,39,False,43,4,52.8
CUST-001811,2022-04-30,Europe,Pro,Finance,Mid-Market,163.57,32,False,-11,4,34.8
CUST-001812,2023-10-09,Asia Pacific,Basic,Technology,SMB,44.35,14,True,3,2,15.1
CUST-001813,2021-02-23,North America,Basic,Education,SMB,61.02,46,False,32,4,30.8
CUST-001814,2023-01-10,North America,Pro,Healthcare,Startup,140.11,24,False,33,4,12.6
CUST-001815,2024-02-09,North America,Basic,Healthcare,SMB,23.32,10,False,35,2,44.3
CUST-001816,2024-03-18,Latin America,Basic,Healthcare,SMB,55.73,9,False,78,5,17.5
CUST-001817,2023-01-26,North America,Basic,Manufacturing,SMB,54.73,23,False,23,0,21.5
CUST-001818,2023-08-16,Asia Pacific,Enterprise,Retail,Startup,505.73,16,False,36,1,41.4
CUST-001819,2024-02-04,Europe,Enterprise,Manufacturing,Startup,496.93,11,False,20,2,38.0
CUST-001820,2021-09-23,North America,Pro,Healthcare,Startup,163.67,39,False,49,4,50.0
CUST-001821,2021-06-26,North America,Basic,Education,Mid-Market,57.66,42,False,11,1,12.4
