transaction_id,customer_id,transaction_date,transaction_type,amount
TXN-00006155,CUST-004355,2023-06-06,Add-on,12.59
TXN-00006156,CUST-000912,2024-06-07,Renewal,503.48
TXN-00006157,CUST-001849,2023-07-11,Renewal,147.04
TXN-00006158,CUST-004326,2023-09-13,Subscription,495.37
TXN-00006159,CUST-001549,2023-10-15,Add-on,12.91
TXN-00006160,CUST-001585,2023-04-28,Renewal,140.55
TXN-00006161,CUST-000360,2023-09-27,Add-on,16.64
TXN-00006162,CUST-002696,2024-12-18,Subscription,150.43
TXN-00006163,CUST-000682,2023-09-11,Upgrade,91.66
TXN-00006164,CUST-000632,2024-11-13,Add-on,26.05
TXN-00006165,CUST-002127,2024-03-15,Add-on,21.35
TXN-00006166,CUST-004415,2023-07-23,Add-on,18.62
TXN-00006167,CUST-000455,2024-04-30,Add-on,32.48
TXN-00006168,CUST-003901,2024-12-24,Renewal,52.31
TXN-00006169,CUST-000945,2023-04-16,Subscription,500.51
TXN-00006170,CUST-003326,2024-12-18,Upgrade,234.56
TXN-00006171,CUST-000787,2024-05-29,Subscription,52.63
TXN-00006172,CUST-003129,2024-09-17,Subscription,504.47
TXN-00006173,CUST-003135,2023-07-05,Renewal,145.51
TXN-00006174,CUST-001021,2023-07-13,Subscription,50.65
TXN-00006175,CUST-001474,2024-08-28,Renewal,500.97
TXN-00006176,CUST-004502,2024-10-06,Add-on,58.48
TXN-00006177,CUST-004651,2024-10-11,Subscription,42.1
TXN-00006178,CUST-003861,2023-06-02,Upgrade,192.01
TXN-00006179,CUST-002075,2023-08-23,Renewal,148.95
TXN-00006180,CUST-001272,2023-05-04,Add-on,234.33
TXN-00006181,CUST-003969,2023-05-16,Add-on,27.46
TXN-00006182,CUST-003011,2024-02-15,Add-on,29.52
TXN-00006183,CUST-001206,2023-02-09,Add-on,193.96
TXN-00006184,CUST-001805,2023-10-08,Renewal,46.36
TXN-00006185,CUST-002323,2023-07-16,Renewal,56.35
TXN-00006186,CUST-004959,2023-05-30,Subscription,148.85
TXN-00006187,CUST-003021,2024-03-12,Upgrade,90.66
TXN-00006188,CUST-004724,2023-01-19,Subscription,144.98
TXN-00006189,CUST-001118,2024-09-23,Upgrade,950.88
TXN-00006190,CUST-002254,2023-07-24,Subscription,505.68
TXN-00006191,CUST-002662,2023-04-04,Upgrade,181.64
TXN-00006192,CUST-001893,2023-02-22,Renewal,504.44
TXN-00006193,CUST-001070,2024-01-25,Subscription,52.44
TXN-00006194,CUST-002652,2024-02-22,Renewal,45.0
TXN-00006195,CUST-003261,2024-06-21,Add-on,15.3
TXN-00006196,CUST-001556,2023-11-10,Subscription,155.38
TXN-00006197,CUST-003531,2024-12-17,Renewal,500.79
TXN-00006198,CUST-001725,2024-10-10,Renewal,144.77
TXN-00006199,CUST-000027,2023-08-25,Subscription,57.96
TXN-00006200,CUST-002297,2023-08-16,Upgrade,96.98
TXN-00006201,CUST-001949,2023-12-11,Upgrade,695.31
TXN-00006202,CUST-004933,2024-03-12,Upgrade,72.13
TXN-00006203,CUST-001775,2024-05-05,Upgrade,84.97
TXN-00006204,CUST-003121,2023-03-04,Subscription,46.03
TXN-00006205,CUST-000131,2024-06-06,Add-on,56.1
TXN-00006206,CUST-001989,2024-03-13,Renewal,42.33
TXN-00006207,CUST-003000,2024-10-21,Add-on,11.53
TXN-00006208,CUST-001206,2023-02-22,Add-on,61.32
TXN-00006209,CUST-001160,2023-11-08,Renewal,156.51
TXN-00006210,CUST-004833,2023-04-23,Add-on,19.46
TXN-00006211,CUST-004046,2023-10-03,Upgrade,83.15
TXN-00006212,CUST-002474,2024-01-08,Subscription,150.67
TXN-00006213,CUST-004767,2023-10-15,Add-on,60.51
TXN-00006214,CUST-002369,2023-12-26,Add-on,8.81
TXN-00006215,CUST-002419,2024-12-29,Add-on,19.29
TXN-00006216,CUST-000487,2024-03-04,Add-on,5.88
TXN-00006217,CUST-004847,2023-09-10,Add-on,59.01
TXN-00006218,CUST-004926,2023-11-24,Add-on,5.89
TXN-00006219,CUST-003082,2023-02-18,Subscription,51.0
TXN-00006220,CUST-002022,2023-07-06,Upgrade,277.62
TXN-00006221,CUST-004942,2023-02-11,Renewal,50.41
TXN-00006222,CUST-003737,2023-01-01,Upgrade,72.46
TXN-00006223,CUST-004530,2023-02-23,Add-on,244.54
TXN-00006224,CUST-002365,2024-11-07,Renewal,37.26
TXN-00006225,CUST-002597,2023-11-26,Subscription,50.79
TXN-00006226,CUST-004010,2023-08-06,Renewal,140.46
TXN-00006227,CUST-000341,2023-10-20,Renewal,152.6
TXN-00006228,CUST-003573,2024-04-28,Renewal,47.07
TXN-00006229,CUST-004095,2023-10-14,Add-on,25.0
TXN-00006230,CUST-004576,2024-09-13,Upgrade,67.75
TXN-00006231,CUST-001214,2023-04-14,Upgrade,93.55
TXN-00006232,CUST-000646,2024-03-17,Upgrade,74.66
TXN-00006233,CUST-004039,2023-07-09,Renewal,147.16
TXN-00006234,CUST-001075,2023-09-16,Renewal,43.58
TXN-00006235,CUST-002447,2024-05-18,Upgrade,233.1
TXN-00006236,CUST-002798,2024-01-08,Subscription,49.06
TXN-00006237,CUST-003148,2023-12-09,Add-on,177.58
TXN-00006238,CUST-000253,2023-11-08,Renewal,148.92
TXN-00006239,CUST-001746,2023-04-25,Subscription,503.21
TXN-00006240,CUST-004761,2023-04-10,Subscription,509.92
TXN-00006241,CUST-000341,2024-11-16,Upgrade,292.13
TXN-00006242,CUST-002583,2023-01-14,Upgrade,72.08
TXN-00006243,CUST-001982,2024-11-30,Renewal,156.76
TXN-00006244,CUST-002365,2024-07-19,Renewal,47.96
TXN-00006245,CUST-001144,2023-05-14,Upgrade,894.54
TXN-00006246,CUST-002027,2023-12-06,Renewal,54.46
TXN-00006247,CUST-004253,2024-01-05,Subscription,63.08
TXN-00006248,CUST-003645,2024-01-06,Upgrade,218.03
TXN-00006249,CUST-002740,2024-08-26,Upgrade,75.05
TXN-00006250,CUST-003218,2024-06-25,Upgrade,79.39
TXN-00006251,CUST-002092,2024-09-11,Subscription,494.62
TXN-00006252,CUST-002228,2024-01-16,Renewal,40.83
TXN-00006253,CUST-001995,2023-09-01,Add-on,216.4
TXN-00006254,CUST-000045,2024-10-27,Add-on,57.76
TXN-00006255,CUST-002980,2023-10-10,Subscription,155.57
TXN-00006256,CUST-002888,2023-08-04,Renewal,57.39
TXN-00006257,CUST-001220,2024-08-21,Subscription,47.27
TXN-00006258,CUST-004696,2024-01-29,Renewal,157.35
TXN-00006259,CUST-001154,2023-03-31,Subscription,63.63
TXN-00006260,CUST-003994,2023-04-19,Renewal,55.33
TXN-00006261,CUST-003923,2023-05-14,Renewal,151.17
TXN-00006262,CUST-003034,2024-10-06,Subscription,48.72
TXN-00006263,CUST-000959,2024-09-08,Subscription,150.05
TXN-00006264,CUST-001596,2023-05-04,Add-on,16.21
TXN-00006265,CUST-002363,2023-02-12,Subscription,151.24
TXN-00006266,CUST-002025,2024-08-23,Upgrade,244.59
TXN-00006267,CUST-002302,2024-11-01,Subscription,46.59
TXN-00006268,CUST-003488,2023-07-15,Subscription,151.85
TXN-00006269,CUST-002480,2023-07-17,Upgrade,78.33
TXN-00006270,CUST-001849,2024-12-22,Upgrade,194.27
TXN-00006271,CUST-003304,2024-04-01,Add-on,16.03
TXN-00006272,CUST-004595,2023-04-12,Add-on,6.74
TXN-00006273,CUST-004216,2023-03-18,Subscription,45.34
TXN-00006274,CUST-004770,2024-07-13,Renewal,45.62
TXN-00006275,CUST-003028,2024-09-25,Renewal,55.39
TXN-00006276,CUST-003799,2023-12-18,Renewal,51.93
TXN-00006277,CUST-004700,2023-11-05,Upgrade,283.5
TXN-00006278,CUST-003124,2024-04-30,Subscription,153.96
TXN-00006279,CUST-003666,2023-07-26,Renewal,151.54
TXN-00006280,CUST-003445,2024-06-30,Upgrade,92.66
TXN-00006281,CUST-003256,2023-06-07,Subscription,493.49
TXN-00006282,CUST-001533,2023-02-14,Upgrade,689.74
TXN-00006283,CUST-004398,2023-05-11,Upgrade,89.5
TXN-00006284,CUST-003111,2023-07-16,Upgrade,69.97
TXN-00006285,CUST-002599,2024-03-04,Subscription,499.33
TXN-00006286,CUST-003001,2024-07-17,Upgrade,258.21
TXN-00006287,CUST-004954,2024-12-29,Renewal,55.77
TXN-00006288,CUST-003291,2023-09-16,Upgrade,746.36
TXN-00006289,CUST-004287,2024-07-27,Subscription,148.54
TXN-00006290,CUST-003963,2023-12-22,Subscription,49.39
TXN-00006291,CUST-001915,2024-01-10,Add-on,8.69
TXN-00006292,CUST-000399,2024-04-04,Upgrade,62.32
TXN-00006293,CUST-004976,2024-10-06,Subscription,48.76
TXN-00006294,CUST-003981,2023-05-01,Renewal,152.21
TXN-00006295,CUST-000086,2024-03-22,Subscription,139.48
TXN-00006296,CUST-004067,2023-03-11,Upgrade,77.21
TXN-00006297,CUST-002711,2024-05-09,Upgrade,68.02
TXN-00006298,CUST-001599,2024-03-05,Renewal,497.92
TXN-00006299,CUST-002760,2024-06-20,Subscription,48.89
TXN-00006300,CUST-004037,2024-05-30,Subscription,53.01
TXN-00006301,CUST-003751,2023-01-23,Upgrade,230.91
TXN-00006302,CUST-002815,2023-06-20,Upgrade,90.31
TXN-00006303,CUST-000867,2024-09-05,Upgrade,237.76
TXN-00006304,CUST-000694,2023-10-08,Renewal,146.72
TXN-00006305,CUST-003406,2024-12-14,Renewal,40.79
TXN-00006306,CUST-003987,2023-05-13,Add-on,13.52
TXN-00006307,CUST-004042,2023-10-24,Upgrade,70.37
TXN-00006308,CUST-003470,2023-02-16,Renewal,44.07
TXN-00006309,CUST-003795,2024-08-02,Subscription,47.97
TXN-00006310,CUST-003821,2023-03-04,Add-on,23.33
TXN-00006311,CUST-003969,2024-12-11,Add-on,53.04
TXN-00006312,CUST-001431,2023-07-14,Add-on,26.41
TXN-00006313,CUST-004493,2024-02-12,Renewal,45.58
TXN-00006314,CUST-004524,2024-05-21,Renewal,153.23
TXN-00006315,CUST-000739,2024-12-02,Upgrade,82.17
TXN-00006316,CUST-003999,2024-06-29,Upgrade,94.65
TXN-00006317,CUST-003489,2024-06-09,Subscription,46.69
TXN-00006318,CUST-004877,2023-03-18,Renewal,50.62
TXN-00006319,CUST-004834,2023-06-19,Upgrade,816.69
TXN-00006320,CUST-004115,2024-03-24,Upgrade,86.54
TXN-00006321,CUST-004820,2024-06-05,Upgrade,66.72
TXN-00006322,CUST-004803,2024-01-29,Subscription,46.91
TXN-00006323,CUST-001567,2024-07-29,Subscription,151.95
TXN-00006324,CUST-001427,2024-02-04,Upgrade,821.65
TXN-00006325,CUST-002090,2024-02-15,Renewal,55.33
TXN-00006326,CUST-004363,2024-09-13,Subscription,48.76
TXN-00006327,CUST-002287,2023-10-06,Add-on,40.04
TXN-00006328,CUST-003915,2023-07-31,Add-on,15.44
TXN-00006329,CUST-003537,2023-07-08,Renewal,39.77
TXN-00006330,CUST-003938,2023-01-04,Renewal,504.82
TXN-00006331,CUST-000370,2023-06-13,Add-on,5.57
TXN-00006332,CUST-000713,2024-08-08,Add-on,14.61
TXN-00006333,CUST-002471,2023-08-12,Upgrade,237.6
TXN-00006334,CUST-003562,2024-08-29,Add-on,58.05
TXN-00006335,CUST-001367,2024-12-14,Renewal,60.53
TXN-00006336,CUST-003917,2023-01-10,Renewal,134.81
TXN-00006337,CUST-002722,2024-06-09,Subscription,493.35
TXN-00006338,CUST-000938,2024-04-11,Renewal,43.76
TXN-00006339,CUST-004817,2024-05-30,Subscription,155.2
TXN-00006340,CUST-004784,2024-12-25,Renewal,505.88
TXN-00006341,CUST-001935,2024-06-21,Add-on,232.08
TXN-00006342,CUST-001311,2023-09-23,Renewal,55.83
TXN-00006343,CUST-004143,2023-11-07,Upgrade,749.47
TXN-00006344,CUST-004144,2023-08-14,Add-on,29.21
TXN-00006345,CUST-004483,2023-10-31,Add-on,68.02
TXN-00006346,CUST-001325,2024-12-26,Upgrade,77.76
TXN-00006347,CUST-002084,2023-10-02,Add-on,12.55
TXN-00006348,CUST-000410,2024-07-19,Renewal,146.63
TXN-00006349,CUST-002175,2023-05-02,Upgrade,94.3
TXN-00006350,CUST-004660,2023-06-25,Renewal,148.61
TXN-00006351,CUST-001304,2023-08-18,Renewal,152.49
TXN-00006352,CUST-003334,2023-02-16,Add-on,5.29
TXN-00006353,CUST-003911,2024-06-30,Renewal,149.46
TXN-00006354,CUST-004124,2023-09-01,Renewal,497.04
TXN-00006355,CUST-002093,2023-10-26,Add-on,65.68
TXN-00006356,CUST-002638,2023-02-10,Subscription,150.44
TXN-00006357,CUST-001575,2024-10-16,Renewal,50.19
TXN-00006358,CUST-003541,2023-06-01,Subscription,150.35
TXN-00006359,CUST-000651,2023-10-12,Add-on,34.42
TXN-00006360,CUST-001740,2023-05-17,Renewal,500.35
TXN-00006361,CUST-000803,2023-10-04,Add-on,12.62
TXN-00006362,CUST-004724,2023-02-22,Renewal,144.62
TXN-00006363,CUST-003527,2024-10-19,Renewal,46.68
TXN-00006364,CUST-004887,2023-09-12,Renewal,502.29
TXN-00006365,CUST-000129,2023-08-04,Subscription,47.65
TXN-00006366,CUST-001940,2024-07-01,Renewal,50.01
TXN-00006367,CUST-004194,2023-04-29,Subscription,149.35
TXN-00006368,CUST-002742,2023-01-02,Upgrade,66.9
TXN-00006369,CUST-001138,2024-10-26,Renewal,496.52
TXN-00006370,CUST-003988,2023-12-22,Upgrade,762.61
TXN-00006371,CUST-003406,2024-10-09,Add-on,22.86
TXN-00006372,CUST-004805,2024-09-11,Upgrade,185.73
TXN-00006373,CUST-002264,2024-01-13,Renewal,53.14
TXN-00006374,CUST-003916,2023-11-29,Subscription,50.66
TXN-00006375,CUST-002882,2023-03-27,Upgrade,94.12
TXN-00006376,CUST-001407,2024-12-23,Upgrade,81.29
TXN-00006377,CUST-002506,2024-07-16,Renewal,484.03
TXN-00006378,CUST-002189,2023-09-28,Subscription,148.25
TXN-00006379,CUST-002783,2023-05-17,Renewal,500.83
TXN-00006380,CUST-001400,2024-02-23,Add-on,148.43
TXN-00006381,CUST-003994,2024-09-18,Subscription,43.26
TXN-00006382,CUST-001577,2023-10-29,Renewal,497.29
TXN-00006383,CUST-001537,2023-11-29,Subscription,140.13
TXN-00006384,CUST-003337,2023-02-28,Subscription,494.96
TXN-00006385,CUST-001145,2024-10-02,Add-on,71.63
TXN-00006386,CUST-004184,2023-01-11,Upgrade,270.72
TXN-00006387,CUST-000822,2023-12-31,Renewal,49.99
TXN-00006388,CUST-001397,2023-08-13,Subscription,41.81
TXN-00006389,CUST-004246,2023-10-14,Renewal,503.19
TXN-00006390,CUST-003552,2023-06-30,Subscription,57.97
TXN-00006391,CUST-001761,2023-09-20,Add-on,22.87
TXN-00006392,CUST-004041,2023-01-17,Renewal,56.15
TXN-00006393,CUST-004566,2024-07-04,Renewal,52.26
TXN-00006394,CUST-003427,2024-11-04,Subscription,46.22
TXN-00006395,CUST-004441,2024-08-20,Upgrade,66.25
TXN-00006396,CUST-001635,2023-04-19,Subscription,151.98
TXN-00006397,CUST-001646,2024-12-05,Renewal,46.69
TXN-00006398,CUST-000613,2024-01-27,Renewal,153.82
TXN-00006399,CUST-001393,2024-10-31,Add-on,54.22
TXN-00006400,CUST-001744,2023-09-21,Renewal,500.86
TXN-00006401,CUST-000402,2024-10-03,Add-on,241.69
TXN-00006402,CUST-004205,2024-10-11,Subscription,496.84
TXN-00006403,CUST-003890,2024-09-10,Upgrade,96.89
TXN-00006404,CUST-003613,2024-07-18,Renewal,490.97
TXN-00006405,CUST-001937,2023-07-31,Upgrade,64.33
TXN-00006406,CUST-002047,2024-03-28,Subscription,149.59
TXN-00006407,CUST-004164,2023-08-14,Upgrade,68.43
TXN-00006408,CUST-002127,2023-11-29,Add-on,17.08
TXN-00006409,CUST-000767,2023-10-03,Upgrade,75.89
TXN-00006410,CUST-002692,2023-07-28,Add-on,145.19
TXN-00006411,CUST-004274,2024-08-18,Upgrade,77.39
TXN-00006412,CUST-003910,2024-10-06,Add-on,208.27
TXN-00006413,CUST-003397,2024-02-09,Add-on,64.45
TXN-00006414,CUST-000581,2023-06-09,Subscription,42.05
TXN-00006415,CUST-002618,2024-04-01,Renewal,146.01
TXN-00006416,CUST-004877,2023-08-26,Subscription,52.13
TXN-00006417,CUST-002908,2024-03-20,Subscription,147.62
TXN-00006418,CUST-000135,2024-01-13,Subscription,502.98
TXN-00006419,CUST-002105,2023-06-01,Add-on,9.63
TXN-00006420,CUST-003721,2024-05-05,Subscription,48.77
TXN-00006421,CUST-002842,2023-04-06,Renewal,46.09
TXN-00006422,CUST-001559,2024-05-22,Subscription,148.4
TXN-00006423,CUST-001893,2023-07-05,Subscription,504.75
TXN-00006424,CUST-002202,2024-04-15,Renewal,44.1
TXN-00006425,CUST-001611,2023-07-09,Subscription,496.34
TXN-00006426,CUST-002637,2023-06-30,Renewal,57.26
TXN-00006427,CUST-000987,2023-07-13,Renewal,149.63
TXN-00006428,CUST-004368,2024-08-06,Subscription,141.5
TXN-00006429,CUST-001011,2024-05-17,Add-on,22.39
TXN-00006430,CUST-002656,2023-07-04,Upgrade,282.06
TXN-00006431,CUST-003145,2024-10-25,Subscription,509.63
TXN-00006432,CUST-004064,2023-10-16,Renewal,43.94
TXN-00006433,CUST-001668,2023-01-22,Renewal,135.52
TXN-00006434,CUST-000810,2023-11-14,Subscription,45.89
TXN-00006435,CUST-001520,2023-06-16,Subscription,43.57
TXN-00006436,CUST-002698,2023-07-01,Renewal,152.59
TXN-00006437,CUST-003972,2024-02-08,Add-on,43.91
TXN-00006438,CUST-003056,2024-12-04,Subscription,46.9
TXN-00006439,CUST-000220,2024-09-14,Add-on,6.72
TXN-00006440,CUST-004798,2023-07-12,Upgrade,250.75
TXN-00006441,CUST-003212,2023-03-13,Upgrade,293.66
TXN-00006442,CUST-003029,2023-05-27,Renewal,150.87
TXN-00006443,CUST-004909,2023-03-15,Add-on,13.31
TXN-00006444,CUST-000994,2024-03-12,Renewal,48.36
TXN-00006445,CUST-004834,2023-09-09,Renewal,505.74
TXN-00006446,CUST-000524,2024-04-10,Renewal,48.55
TXN-00006447,CUST-003156,2024-10-22,Upgrade,76.12
TXN-00006448,CUST-004260,2024-02-17,Add-on,9.85
TXN-00006449,CUST-001702,2023-04-13,Renewal,141.06
TXN-00006450,CUST-004528,2024-06-23,Subscription,43.05
TXN-00006451,CUST-002991,2023-05-21,Subscription,140.9
TXN-00006452,CUST-002995,2023-01-13,Add-on,21.74
TXN-00006453,CUST-000750,2024-09-09,Subscription,151.39
TXN-00006454,CUST-003758,2023-04-13,Subscription,47.92
TXN-00006455,CUST-001352,2024-01-22,Subscription,150.0
TXN-00006456,CUST-003948,2024-01-29,Subscription,493.93
TXN-00006457,CUST-003512,2023-01-22,Subscription,148.71
TXN-00006458,CUST-001921,2023-04-23,Renewal,506.65
TXN-00006459,CUST-002108,2023-01-14,Subscription,42.72
TXN-00006460,CUST-002068,2024-10-21,Subscription,58.29
TXN-00006461,CUST-004364,2023-02-14,Renewal,55.73
TXN-00006462,CUST-000807,2023-05-16,Add-on,5.82
TXN-00006463,CUST-003138,2023-09-12,Subscription,497.55
TXN-00006464,CUST-004986,2023-03-27,Upgrade,267.2
TXN-00006465,CUST-004784,2023-10-02,Subscription,502.16
TXN-00006466,CUST-001293,2023-05-27,Add-on,165.1
TXN-00006467,CUST-002878,2024-10-04,Subscription,50.67
TXN-00006468,CUST-002578,2024-09-06,Upgrade,197.88
TXN-00006469,CUST-004243,2023-01-14,Add-on,17.67
TXN-00006470,CUST-004737,2023-01-10,Add-on,41.24
TXN-00006471,CUST-004557,2023-04-19,Renewal,53.02
TXN-00006472,CUST-000575,2024-07-09,Upgrade,206.27
TXN-00006473,CUST-001686,2023-12-13,Upgrade,73.74
TXN-00006474,CUST-004942,2024-12-25,Upgrade,88.08
TXN-00006475,CUST-003726,2023-03-29,Subscription,145.26
TXN-00006476,CUST-002896,2023-07-27,Subscription,156.37
TXN-00006477,CUST-001171,2023-05-23,Subscription,47.11
TXN-00006478,CUST-004988,2024-05-06,Upgrade,69.39
TXN-00006479,CUST-003366,2024-07-30,Renewal,148.1
TXN-00006480,CUST-001481,2024-03-30,Add-on,65.27
TXN-00006481,CUST-001414,2023-06-17,Renewal,49.53
TXN-00006482,CUST-000689,2023-11-11,Add-on,7.58
TXN-00006483,CUST-001124,2023-12-06,Renewal,490.21
TXN-00006484,CUST-002580,2024-05-05,Add-on,50.94
TXN-00006485,CUST-003433,2023-06-08,Upgrade,60.67
TXN-00006486,CUST-001689,2023-09-07,Renewal,153.57
TXN-00006487,CUST-002671,2023-02-27,Add-on,67.43
TXN-00006488,CUST-004736,2024-07-10,Renewal,144.33
TXN-00006489,CUST-000467,2024-12-09,Add-on,42.94
TXN-00006490,CUST-000901,2023-10-01,Add-on,52.22
TXN-00006491,CUST-000090,2024-10-04,Upgrade,83.02
TXN-00006492,CUST-004167,2024-07-10,Add-on,177.59
TXN-00006493,CUST-001677,2023-05-07,Upgrade,197.27
TXN-00006494,CUST-000752,2023-01-22,Renewal,155.48
TXN-00006495,CUST-002648,2023-02-15,Add-on,20.45
TXN-00006496,CUST-000368,2023-04-16,Upgrade,76.82
TXN-00006497,CUST-004248,2024-07-11,Subscription,47.6
TXN-00006498,CUST-000738,2023-10-31,Add-on,15.31
TXN-00006499,CUST-000084,2023-04-16,Subscription,45.13
TXN-00006500,CUST-004665,2024-06-07,Renewal,46.99
TXN-00006501,CUST-004412,2024-03-01,Add-on,17.83
TXN-00006502,CUST-000821,2023-05-26,Subscription,145.95
TXN-00006503,CUST-004062,2023-01-02,Add-on,185.9
TXN-00006504,CUST-004518,2023-08-18,Upgrade,237.97
TXN-00006505,CUST-004410,2023-01-25,Renewal,140.32
TXN-00006506,CUST-004983,2023-08-21,Add-on,5.26
TXN-00006507,CUST-003982,2024-03-13,Subscription,143.94
TXN-00006508,CUST-001592,2024-01-30,Add-on,10.54
TXN-00006509,CUST-001193,2023-05-31,Subscription,142.91
TXN-00006510,CUST-003461,2023-12-28,Upgrade,963.86
TXN-00006511,CUST-002560,2024-11-02,Upgrade,194.09
TXN-00006512,CUST-000144,2023-10-21,Renewal,141.12
TXN-00006513,CUST-003857,2023-08-20,Upgrade,86.26
TXN-00006514,CUST-004296,2024-12-01,Renewal,498.91
TXN-00006515,CUST-002956,2024-01-29,Renewal,140.35
TXN-00006516,CUST-001928,2024-12-04,Renewal,145.86
TXN-00006517,CUST-001293,2023-04-26,Renewal,485.39
TXN-00006518,CUST-002199,2024-05-18,Renewal,493.05
TXN-00006519,CUST-000968,2023-06-23,Subscription,42.63
TXN-00006520,CUST-004735,2023-04-23,Renewal,152.08
TXN-00006521,CUST-003051,2023-08-18,Subscription,50.76
TXN-00006522,CUST-004377,2023-04-15,Add-on,33.43
TXN-00006523,CUST-000608,2023-10-16,Add-on,180.24
TXN-00006524,CUST-004688,2024-01-01,Renewal,53.11
TXN-00006525,CUST-000600,2023-03-20,Subscription,146.12
TXN-00006526,CUST-004534,2024-09-22,Renewal,157.97
TXN-00006527,CUST-003388,2023-12-08,Add-on,15.27
TXN-00006528,CUST-002429,2023-05-02,Subscription,148.11
TXN-00006529,CUST-000046,2024-01-05,Add-on,45.66
TXN-00006530,CUST-003502,2023-03-28,Add-on,18.82
TXN-00006531,CUST-000918,2023-02-14,Renewal,150.5
TXN-00006532,CUST-004434,2024-09-11,Subscription,49.15
TXN-00006533,CUST-002513,2023-06-04,Add-on,18.58
TXN-00006534,CUST-004673,2023-07-02,Add-on,20.71
TXN-00006535,CUST-003724,2024-03-14,Subscription,51.67
TXN-00006536,CUST-001111,2024-06-27,Subscription,498.55
TXN-00006537,CUST-002401,2023-12-09,Upgrade,76.38
TXN-00006538,CUST-000268,2024-09-06,Add-on,11.68
TXN-00006539,CUST-003665,2023-07-05,Renewal,148.18
TXN-00006540,CUST-001383,2024-11-26,Upgrade,73.13
TXN-00006541,CUST-000235,2024-03-11,Add-on,48.06
TXN-00006542,CUST-000077,2023-06-03,Subscription,151.92
TXN-00006543,CUST-003516,2024-11-14,Add-on,21.55
TXN-00006544,CUST-003477,2024-12-04,Renewal,53.86
TXN-00006545,CUST-003197,2023-11-05,Add-on,24.61
TXN-00006546,CUST-004089,2024-10-01,Add-on,8.28
TXN-00006547,CUST-001801,2023-10-21,Add-on,13.74
TXN-00006548,CUST-004727,2023-12-23,Subscription,146.49
TXN-00006549,CUST-000796,2023-04-17,Renewal,148.43
TXN-00006550,CUST-004897,2023-10-05,Upgrade,180.29
TXN-00006551,CUST-004398,2024-05-26,Upgrade,69.65
TXN-00006552,CUST-002455,2024-11-08,Add-on,239.03
TXN-00006553,CUST-000577,2024-01-13,Add-on,67.3
TXN-00006554,CUST-003895,2023-09-29,Upgrade,59.93
TXN-00006555,CUST-002471,2024-12-29,Add-on,62.84
TXN-00006556,CUST-002240,2023-03-20,Upgrade,76.2
TXN-00006557,CUST-003706,2023-01-03,Renewal,140.38
TXN-00006558,CUST-002451,2023-06-02,Subscription,146.09
TXN-00006559,CUST-000624,2024-11-02,Subscription,153.19
TXN-00006560,CUST-004939,2023-05-31,Subscription,500.5
TXN-00006561,CUST-004701,2023-11-24,Subscription,149.16
TXN-00006562,CUST-002824,2023-06-01,Subscription,152.76
TXN-00006563,CUST-000457,2024-02-04,Add-on,22.09
TXN-00006564,CUST-004357,2024-04-02,Subscription,147.31
TXN-00006565,CUST-004696,2024-05-04,Add-on,24.08
TXN-00006566,CUST-003217,2023-03-10,Renewal,146.38
TXN-00006567,CUST-000843,2023-04-26,Renewal,47.19
TXN-00006568,CUST-004642,2024-08-14,Add-on,32.07
TXN-00006569,CUST-000856,2024-03-13,Upgrade,241.24
TXN-00006570,CUST-003559,2023-10-13,Upgrade,289.43
TXN-00006571,CUST-002456,2023-05-29,Subscription,499.49
TXN-00006572,CUST-001154,2023-04-03,Upgrade,74.45
TXN-00006573,CUST-000904,2023-11-27,Add-on,16.44
TXN-00006574,CUST-004396,2023-05-11,Renewal,48.9
TXN-00006575,CUST-003642,2023-07-06,Subscription,49.48
TXN-00006576,CUST-004864,2024-01-30,Upgrade,224.92
TXN-00006577,CUST-004100,2023-12-28,Subscription,51.18
TXN-00006578,CUST-004812,2023-11-23,Renewal,162.07
TXN-00006579,CUST-003191,2024-05-21,Upgrade,640.74
TXN-00006580,CUST-002128,2024-03-10,Add-on,12.83
TXN-00006581,CUST-000209,2024-05-07,Subscription,506.62
TXN-00006582,CUST-003033,2024-12-11,Subscription,56.57
TXN-00006583,CUST-003571,2024-02-28,Upgrade,59.04
TXN-00006584,CUST-000186,2024-09-08,Upgrade,923.71
TXN-00006585,CUST-001684,2024-10-13,Renewal,49.71
