price,median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,lot_size_sqft,garage_spaces,has_pool,has_basement,distance_to_city,school_rating,property_tax_rate,year_built
324885.47,4.16,42,7.1,1.6,1925,3.41,32.53,-117.19,5088.0,2,0,1,4.7,8,0.98,1982
288335.83,2.21,4,7.0,1.1,1580,1.49,37.14,-114.88,2361.0,2,0,1,4.6,8,1.79,2020
340487.6,4.78,6,4.5,1.2,2302,4.0,41.32,-118.87,3921.0,2,0,0,8.8,8,0.86,2018
513081.66,6.82,14,5.6,2.0,1241,2.97,35.17,-114.12,2297.0,3,0,0,10.8,10,1.01,2010
315730.65,2.35,4,6.2,0.9,1618,1.91,32.91,-117.07,2968.0,4,0,1,8.2,10,0.59,2020
306218.63,2.27,26,6.1,1.0,5148,3.01,38.39,-119.99,2717.0,2,1,1,7.0,9,1.76,1998
354660.94,4.86,47,6.1,1.7,3893,1.02,33.03,-119.09,1169.0,2,0,0,16.6,9,1.16,1977
320435.03,5.11,48,3.8,0.6,1530,2.42,37.32,-115.29,1654.0,1,0,0,4.3,6,1.53,1976
219351.97,2.21,39,3.7,1.8,2803,1.84,36.12,-114.45,1603.0,3,0,1,14.8,7,1.24,1985
225986.46,2.3,17,7.3,1.0,3636,2.78,37.02,-118.66,5146.0,3,0,0,47.1,2,1.39,2007
288989.07,2.43,19,7.8,0.7,854,0.92,34.05,-121.27,5676.0,2,0,1,9.6,8,1.08,2005
184779.03,1.59,51,3.3,1.6,2355,0.85,33.36,-121.99,2330.0,2,1,1,10.7,7,0.33,1973
220649.64,1.88,49,5.5,1.0,2048,1.98,39.62,-119.49,3729.0,3,0,0,19.5,8,1.5,1975
269101.82,1.82,6,6.7,2.0,3059,2.95,34.83,-121.39,2104.0,2,0,1,10.6,8,1.17,2018
209486.35,2.0,29,2.2,1.1,849,1.83,40.1,-120.08,3438.0,2,0,1,2.3,5,1.27,1995
218876.21,2.68,11,3.9,1.1,1759,3.55,39.71,-115.74,2497.0,1,0,0,14.2,7,1.27,2013
234475.0,2.99,16,5.4,0.8,988,3.84,34.38,-119.54,2305.0,2,0,0,10.7,4,1.02,2008
332450.43,5.05,30,4.6,1.0,2358,1.99,41.13,-117.77,4027.0,2,1,1,45.4,3,1.44,1994
234933.94,1.82,25,5.8,1.0,934,4.67,34.03,-123.55,3501.0,2,0,1,1.5,7,0.8,1999
309583.9,4.03,40,7.7,1.8,1168,2.64,40.07,-116.5,2049.0,3,0,0,11.5,7,1.23,1984
242604.95,2.5,11,4.2,1.2,1994,5.2,36.5,-119.43,7028.0,1,1,1,14.4,6,1.0,2013
278248.74,2.67,7,5.6,1.5,852,2.69,34.24,-120.71,7498.0,2,1,0,14.5,3,1.18,2017
303575.35,3.56,26,5.0,1.1,496,1.65,41.41,-118.08,3163.0,2,0,0,0.9,8,1.19,1998
269065.6,1.73,22,5.7,0.9,4151,4.47,41.65,-123.43,4037.0,3,0,1,6.0,8,1.37,2002
319744.54,3.17,25,5.5,1.3,1080,1.75,37.36,-120.15,9568.0,3,0,1,4.6,6,0.73,1999
357370.71,2.91,19,9.5,1.9,590,4.37,36.96,-115.98,4030.0,4,0,1,17.1,1,0.52,2005
350155.84,3.31,31,7.7,0.6,744,3.14,41.06,-121.75,1512.0,1,0,1,19.9,7,1.12,1993
242291.85,3.05,26,3.1,1.3,1669,2.33,38.16,-114.9,3046.0,3,0,0,3.5,3,1.88,1998
389481.77,7.26,42,4.1,1.8,6384,2.08,35.03,-118.16,2508.0,1,1,0,26.2,5,1.68,1982
200856.33,2.11,41,4.3,0.7,1616,2.9,36.54,-118.82,2389.0,1,0,0,10.0,5,1.09,1983
183438.59,2.2,36,3.6,1.6,2882,3.82,40.44,-120.3,3721.0,0,0,0,4.6,5,1.53,1988
226798.8,2.12,23,3.4,1.6,1329,2.95,40.67,-116.71,2344.0,2,0,1,5.3,7,1.61,2001
233069.64,2.18,47,5.2,0.5,2097,4.78,41.42,-118.57,4525.0,1,1,0,4.6,3,0.87,1977
255032.1,2.11,13,4.4,1.7,1532,1.59,35.24,-116.14,2180.0,2,1,1,13.9,7,1.26,2011
335415.57,4.37,25,4.2,0.8,2852,2.88,38.96,-121.02,1721.0,2,1,0,11.2,7,0.5,1999
441223.55,4.8,2,8.5,1.3,730,4.32,33.15,-117.13,5620.0,4,0,0,41.9,6,1.04,2022
250758.25,2.16,2,4.5,1.6,1920,1.56,39.4,-114.59,2602.0,3,0,0,4.8,7,0.95,2022
255669.17,1.95,16,4.8,1.7,2044,4.25,37.85,-121.56,4441.0,2,0,1,5.8,9,1.34,2008
332446.6,3.28,9,6.6,0.3,2481,3.02,34.87,-114.2,1862.0,3,0,1,0.1,7,1.08,2015
230194.6,2.18,28,4.8,2.0,616,3.13,38.72,-120.19,2720.0,1,0,0,5.3,4,1.06,1996
280038.06,3.5,13,3.8,1.8,1235,2.59,33.78,-124.1,4129.0,2,1,0,4.3,7,1.58,2011
290968.56,2.95,35,5.1,1.6,2924,1.55,35.67,-120.74,2024.0,2,0,1,7.7,7,0.58,1989
357105.12,1.48,41,8.5,1.3,2166,2.91,36.31,-122.93,3752.0,1,1,1,10.3,9,0.79,1983
364394.79,5.05,13,4.8,0.9,7237,2.33,39.88,-121.31,5418.0,1,0,1,16.6,7,1.37,2011
325304.22,5.58,31,4.1,0.6,1183,4.83,35.43,-123.49,3563.0,3,0,0,3.2,2,1.01,1993
202894.16,2.13,21,6.1,0.3,368,3.61,32.97,-122.63,2278.0,1,0,0,12.2,4,1.32,2003
237201.28,2.33,32,5.0,1.4,1245,3.04,34.22,-123.17,2187.0,4,0,0,19.6,7,1.54,1992
389105.87,3.05,34,9.6,1.6,214,4.58,38.28,-124.04,2041.0,1,1,0,4.1,8,1.44,1990
266562.45,3.11,8,4.3,1.1,3170,2.93,32.64,-121.39,1921.0,3,0,0,6.5,3,1.58,2016
346293.57,3.54,41,8.1,0.9,1803,3.84,40.03,-114.62,4512.0,2,0,1,3.4,7,1.24,1983
476118.12,6.07,48,7.2,1.1,2486,4.4,41.06,-114.53,1871.0,2,1,0,1.8,7,0.92,1976
269578.35,2.53,2,4.9,0.8,2824,2.67,37.21,-115.61,2574.0,2,0,1,21.2,6,0.85,2022
214734.13,1.98,38,5.5,1.1,4154,3.52,39.22,-124.37,3257.0,2,0,0,4.1,3,1.01,1986
193279.83,1.57,32,4.0,0.8,227,2.48,36.9,-124.2,2475.0,2,0,0,6.9,9,1.43,1992
265542.81,2.03,40,4.7,1.4,352,4.38,35.43,-124.39,2116.0,2,0,0,4.3,8,1.3,1984
233596.64,2.68,28,4.9,1.7,987,2.97,34.07,-120.65,5418.0,1,0,0,0.7,9,1.55,1996
355819.82,5.57,37,5.7,1.4,1417,4.64,37.42,-114.21,2195.0,2,0,0,19.6,4,1.6,1987
220626.51,2.21,41,3.4,1.1,2121,3.24,41.33,-115.08,3258.0,2,1,0,15.5,7,0.88,1983
271503.56,2.97,1,6.0,1.6,1997,6.06,40.95,-121.87,2300.0,3,0,0,9.7,1,1.44,2023
263032.4,2.7,41,5.3,1.1,2080,2.15,41.24,-120.19,2235.0,3,0,1,16.8,4,1.11,1983
313217.26,4.37,10,6.1,1.6,517,4.03,41.68,-115.84,1533.0,1,0,1,28.1,8,0.86,2014
457287.9,7.47,4,6.3,0.8,957,2.95,34.07,-116.53,3004.0,3,1,0,14.5,5,1.67,2020
223696.74,2.2,35,5.2,0.8,1396,2.73,33.89,-123.11,1560.0,2,1,0,35.6,5,1.14,1989
307322.57,2.23,10,6.2,0.6,1602,0.72,36.56,-123.37,3445.0,3,0,1,3.4,7,1.47,2014
321664.55,4.13,47,5.4,0.9,1211,3.09,39.05,-118.79,2573.0,2,1,1,32.2,8,1.83,1977
294489.1,3.57,11,6.6,1.6,2216,1.83,36.68,-123.43,1847.0,1,0,0,11.7,7,0.74,2013
398737.08,5.69,14,6.0,0.7,725,2.63,40.98,-115.84,1689.0,3,1,0,27.6,3,1.2,2010
358725.16,3.43,38,5.8,-0.1,1228,1.88,39.32,-121.84,943.0,3,1,0,20.4,9,0.95,1986
267760.99,2.35,12,5.3,0.9,2703,2.04,38.52,-122.52,4133.0,3,0,1,0.9,4,1.12,2012
272038.38,3.44,45,7.4,0.5,2129,1.71,33.17,-122.55,2902.0,2,0,1,27.3,9,1.25,1979
317898.95,4.24,17,6.1,0.8,1341,1.73,34.17,-124.03,3225.0,0,1,1,6.2,7,0.96,2007
256503.1,3.77,16,3.5,2.2,1365,1.09,36.57,-117.76,3821.0,1,1,0,8.3,4,1.4,2008
275048.87,3.33,35,4.8,0.7,1235,3.45,41.78,-122.77,6572.0,4,0,1,0.2,4,1.54,1989
335107.51,4.16,2,5.2,1.4,1382,3.02,35.68,-122.05,1847.0,2,0,0,21.3,6,1.36,2022
395015.66,4.34,11,5.5,1.1,1208,3.85,38.48,-116.61,2185.0,3,1,1,9.4,10,1.37,2013
396695.36,4.72,41,5.8,1.3,1350,2.53,41.89,-123.9,3880.0,4,1,0,42.1,9,1.13,1983
329869.92,3.52,3,4.1,0.8,2290,2.21,35.01,-122.37,4306.0,2,1,1,4.9,10,0.99,2021
254813.43,2.54,29,5.4,1.7,2252,2.89,34.08,-122.93,3074.0,3,0,0,10.3,7,1.15,1995
267921.17,2.88,18,5.0,1.3,632,3.84,37.69,-124.45,1080.0,1,1,0,7.9,8,1.21,2006
334411.15,4.4,20,7.1,1.3,7581,3.36,37.74,-118.84,979.0,2,0,0,23.6,7,1.13,2004
180137.57,1.96,47,4.0,1.1,1170,3.02,41.26,-122.5,2867.0,3,0,0,11.5,2,1.2,1977
295351.08,3.15,14,5.5,1.7,2630,3.8,32.75,-117.85,5128.0,2,0,1,9.2,4,0.94,2010
217050.89,2.32,34,4.5,1.4,767,3.01,36.37,-119.23,6113.0,2,1,0,44.0,5,1.47,1990
295747.69,2.75,49,8.3,1.3,5826,2.29,35.47,-117.49,1269.0,2,0,0,7.1,6,1.16,1975
383755.34,4.53,31,7.4,1.4,2780,4.09,37.93,-114.19,3762.0,3,0,0,10.1,8,1.69,1993
232825.88,2.93,40,3.0,0.2,2455,1.5,32.59,-122.19,3721.0,2,0,0,12.1,8,1.52,1984
287789.48,2.77,42,4.3,1.2,1566,1.3,39.26,-117.51,2286.0,2,0,0,0.8,7,1.48,1982
236248.02,1.58,18,6.8,1.1,414,2.97,37.11,-115.75,3198.0,1,1,0,11.2,6,1.06,2006
322564.27,3.66,30,6.2,1.7,6838,3.1,39.16,-114.45,2640.0,4,1,0,6.1,4,1.1,1994
282790.77,3.52,25,6.1,0.7,3579,3.28,36.75,-117.97,1681.0,2,1,1,15.8,2,1.16,1999
440539.24,6.46,19,5.8,1.2,1398,2.61,37.0,-123.13,2183.0,2,1,0,15.5,7,1.32,2005
288439.81,2.4,8,6.9,2.1,2651,4.62,41.01,-123.93,8174.0,2,0,0,18.6,6,1.34,2016
307918.19,2.97,28,6.7,1.1,633,1.2,34.5,-121.58,3445.0,2,0,1,7.6,7,1.1,1996
333948.46,3.0,8,5.1,0.4,393,3.16,34.57,-114.75,1627.0,2,0,0,1.7,9,1.83,2016
334246.3,5.11,31,3.7,2.2,1831,3.91,37.82,-118.86,1699.0,2,0,1,8.7,8,1.05,1993
222331.33,2.62,3,3.0,0.7,955,4.66,38.77,-118.42,6494.0,2,0,1,12.1,8,0.43,2021
260270.74,3.04,3,5.3,0.6,1228,4.6,35.87,-118.09,2334.0,2,0,0,0.4,4,0.94,2021
214178.79,3.47,44,2.7,0.6,1733,1.68,37.44,-121.01,2473.0,3,1,0,11.9,1,1.25,1980
291754.15,2.93,22,5.9,1.5,699,3.43,34.66,-122.59,4430.0,4,0,0,7.6,4,1.1,2002
221608.8,2.27,17,5.0,1.7,1695,2.74,33.79,-114.48,2515.0,0,1,0,9.8,8,1.35,2007
300087.21,2.94,36,8.4,2.0,747,2.98,34.76,-116.57,2285.0,2,0,0,5.4,6,1.21,1988
343195.68,4.18,17,6.0,1.1,4064,4.36,41.21,-119.13,3331.0,3,1,1,10.2,5,1.12,2007
247861.57,1.8,14,5.5,0.6,1668,5.28,40.12,-120.54,2092.0,4,0,1,32.0,10,0.91,2010
196529.14,2.87,51,3.1,0.8,2757,3.31,33.83,-119.43,2359.0,2,0,0,23.3,7,1.44,1973
207993.9,2.05,9,3.6,1.1,437,0.62,32.94,-124.15,6613.0,4,0,0,14.4,6,0.84,2015
361277.66,4.38,30,6.5,1.1,2898,1.0,33.39,-121.9,1975.0,3,0,0,14.8,10,0.95,1994
203243.5,1.48,21,5.0,1.8,5989,2.94,35.29,-121.87,2632.0,2,1,0,33.9,4,1.64,2003
297895.43,2.17,12,9.3,0.4,1986,4.2,40.21,-119.82,8677.0,2,1,0,9.8,7,1.1,2012
307929.48,3.16,37,5.4,0.5,2745,2.06,35.55,-122.02,516.0,3,0,0,11.6,8,0.52,1987
391679.98,5.08,32,5.8,0.9,1494,2.77,34.26,-122.55,7705.0,2,1,1,29.5,9,1.43,1992
271252.25,2.65,11,3.5,1.3,2441,4.94,36.26,-116.46,3879.0,2,1,1,21.1,9,1.7,2013
257248.45,2.18,20,6.9,0.9,6509,2.52,33.68,-115.12,3764.0,2,0,0,8.5,5,0.78,2004
356041.17,5.77,35,4.1,0.8,10905,5.1,36.97,-123.8,3735.0,2,0,1,5.5,5,1.18,1989
227175.87,1.52,47,6.3,1.7,2330,2.48,38.92,-122.3,2403.0,1,0,1,10.9,3,1.85,1977
218619.58,1.13,46,6.7,1.3,799,4.09,36.0,-116.38,1804.0,3,0,1,1.9,4,1.62,1978
292708.25,3.24,11,5.6,0.6,2976,3.09,34.15,-115.93,2942.0,4,1,0,17.1,8,1.72,2013
311813.74,2.22,8,8.1,0.8,671,3.93,36.81,-119.25,2818.0,2,0,0,9.4,5,1.03,2016
268563.85,1.81,4,4.6,1.4,1097,5.41,39.74,-117.2,3339.0,2,1,0,13.6,6,1.08,2020
315599.23,3.61,27,8.0,0.5,1202,3.5,33.23,-123.69,2561.0,2,0,1,28.1,8,1.59,1997
307048.23,3.0,44,3.6,1.4,9255,4.51,33.17,-115.58,4539.0,2,1,1,6.6,8,1.27,1980
302228.02,2.17,40,6.7,0.9,5670,1.93,35.52,-115.76,4485.0,2,0,0,10.3,8,1.58,1984
213690.85,1.63,38,5.3,1.3,4804,1.88,36.44,-117.22,1445.0,3,0,1,12.2,3,1.12,1986
319330.65,3.85,47,4.4,1.2,3486,1.04,34.56,-114.88,1277.0,2,1,0,4.9,7,1.47,1977
307047.94,3.53,30,3.0,0.5,874,1.73,32.76,-124.0,2020.0,2,0,1,4.8,9,1.04,1994
278981.08,2.61,44,5.1,0.8,2184,4.82,34.59,-122.07,1531.0,2,0,1,11.2,6,0.89,1980
401325.4,5.69,48,5.0,1.8,7866,3.4,36.64,-120.69,5077.0,2,0,1,4.5,5,1.25,1976
164765.52,1.77,48,5.8,2.3,2586,2.68,33.25,-122.83,2158.0,2,0,0,29.6,3,0.98,1976
189302.35,1.48,27,6.6,0.2,4122,3.25,39.3,-115.94,3867.0,2,1,0,79.1,9,0.75,1997
179550.02,2.06,21,4.3,1.6,498,3.82,37.74,-116.55,2785.0,1,0,0,3.6,1,0.71,2003
375090.11,2.67,20,8.1,1.2,3221,3.93,36.63,-116.38,4694.0,3,1,0,12.8,8,1.38,2004
240013.69,3.0,4,4.7,2.1,777,3.26,37.43,-121.44,2397.0,1,0,1,2.4,5,1.18,2020
278012.98,2.47,11,6.4,0.8,1515,4.66,38.73,-116.49,1361.0,3,0,1,3.1,5,0.93,2013
300231.89,3.13,13,5.6,1.5,5639,1.84,41.95,-123.21,2108.0,3,0,1,21.8,4,1.25,2011
202087.46,1.65,9,5.2,0.9,2386,2.58,39.86,-123.38,752.0,0,1,0,3.3,5,1.39,2015
357133.19,4.84,4,5.6,1.7,3470,4.4,37.63,-118.37,1402.0,3,1,0,20.7,7,1.33,2020
219405.15,2.63,12,4.1,2.3,1559,4.15,39.82,-123.99,3533.0,2,0,0,7.8,9,1.35,2012
300323.4,4.25,9,4.9,1.2,387,3.44,37.01,-114.64,3285.0,1,0,1,9.8,6,1.35,2015
252471.82,3.12,13,3.5,0.5,855,2.35,35.45,-121.05,2241.0,4,0,0,4.5,8,1.03,2011
250780.81,3.26,48,4.7,1.8,3115,3.95,34.99,-119.49,2736.0,2,0,0,11.9,5,1.39,1976
262591.37,3.41,26,4.8,1.4,2363,1.91,36.3,-115.96,1344.0,2,0,0,6.0,9,0.86,1998
380212.85,3.25,38,6.8,1.3,6835,4.42,32.52,-120.3,4179.0,3,1,0,2.9,9,1.3,1986
247949.0,3.52,42,5.0,1.9,2000,4.83,34.18,-119.98,2690.0,0,0,1,2.2,4,0.94,1982
251104.3,4.63,13,4.8,0.5,885,2.31,33.7,-120.85,3880.0,3,0,0,119.7,9,0.67,2011
270251.86,2.94,39,5.8,0.7,1771,6.11,41.62,-120.81,3769.0,1,0,1,6.4,8,0.67,1985
273759.7,3.61,28,5.8,1.4,4016,1.8,33.12,-119.59,3435.0,2,0,0,24.5,6,0.62,1996
331768.07,2.62,19,4.6,0.7,443,2.77,37.26,-114.57,1856.0,1,1,0,6.3,9,1.36,2005
345314.54,4.84,24,6.1,0.9,2383,2.74,41.24,-114.67,3425.0,3,0,0,14.6,9,1.58,2000
243852.95,2.07,19,5.2,1.7,659,2.88,38.27,-118.78,3710.0,2,0,1,27.6,7,1.57,2005
303426.22,5.59,49,4.6,1.3,2059,4.71,37.21,-119.71,2130.0,0,0,0,17.9,7,1.4,1975
307190.28,2.67,13,4.8,0.5,3232,3.53,39.56,-116.01,3495.0,1,1,0,1.1,8,1.15,2011
280506.0,1.53,13,6.9,1.3,2811,2.0,35.86,-117.35,1443.0,3,1,1,3.2,5,0.77,2011
224738.44,2.86,28,4.8,1.7,5283,3.13,34.34,-115.24,3923.0,2,0,0,31.0,3,1.33,1996
292156.71,2.07,2,5.9,1.2,2209,3.8,40.55,-116.83,3476.0,3,1,0,9.6,7,1.43,2022
305708.17,3.8,10,3.6,1.5,2726,3.62,33.04,-114.5,6282.0,2,0,0,13.7,6,1.16,2014
297741.22,2.09,22,7.2,0.8,2804,4.47,40.17,-115.19,7797.0,2,0,0,0.4,4,1.51,2002
248397.52,2.27,13,4.6,1.2,832,3.11,33.48,-115.52,2626.0,3,0,0,10.0,4,0.97,2011
198202.19,1.28,9,6.1,0.3,1632,3.96,38.44,-120.39,3848.0,3,0,0,8.5,5,1.46,2015
274214.19,2.27,33,5.1,1.4,252,2.83,37.03,-120.44,3544.0,4,0,1,17.4,6,1.08,1991
222877.14,1.03,14,6.1,1.3,2444,2.22,41.99,-116.72,2598.0,3,0,1,4.8,6,1.42,2010
232637.94,1.44,48,6.2,0.5,200,1.63,36.19,-123.62,1227.0,1,0,0,20.4,10,1.58,1976
234385.55,3.68,20,5.3,1.9,3566,4.88,41.59,-121.12,1690.0,1,0,0,16.7,7,0.92,2004
290553.51,3.72,15,2.7,1.4,6786,1.19,36.34,-114.71,2283.0,1,1,0,10.7,9,1.06,2009
323531.64,3.22,32,7.1,0.8,2694,3.3,38.98,-119.77,3411.0,4,1,1,7.1,7,1.01,1992
225706.3,1.85,33,5.3,1.4,3048,3.49,38.61,-121.67,5949.0,2,0,0,5.4,4,1.54,1991
270732.67,2.67,17,6.1,0.6,4740,1.82,33.32,-119.5,2832.0,1,0,1,11.5,9,1.53,2007
239212.92,2.71,24,6.5,0.7,1276,4.08,39.56,-121.47,5015.0,2,0,1,12.9,1,1.11,2000
189741.95,1.71,30,4.8,0.6,653,1.38,34.48,-116.43,6151.0,3,0,0,8.9,7,1.38,1994
347695.69,4.96,13,6.3,0.6,1687,2.3,36.19,-115.57,2239.0,1,0,1,5.8,6,1.05,2011
264399.59,3.86,47,4.4,1.3,982,4.16,39.93,-116.28,1478.0,2,0,0,31.8,6,0.96,1977
265261.74,2.49,48,6.1,1.1,1922,1.44,41.47,-122.94,3037.0,1,0,0,5.6,8,1.36,1976
237306.64,2.75,16,5.5,1.5,2216,3.98,37.82,-120.97,1527.0,4,0,0,16.7,1,1.38,2008
236187.66,2.95,2,4.9,-0.3,1233,4.34,37.43,-122.25,7396.0,2,0,0,35.3,5,0.91,2022
266357.55,1.2,17,5.6,0.9,1021,4.29,37.3,-124.05,5340.0,3,1,1,15.6,8,1.18,2007
331956.78,2.46,32,3.9,0.9,322,3.45,40.26,-116.74,6030.0,4,1,0,6.8,7,1.13,1992
269968.43,2.07,43,6.0,1.1,1579,1.99,41.93,-120.0,1255.0,3,1,0,5.3,5,0.63,1981
202734.82,1.82,8,6.1,1.1,1274,1.81,38.52,-121.6,2486.0,2,0,0,28.8,7,1.04,2016
228644.96,2.43,3,6.0,1.2,1349,2.4,36.1,-121.27,3061.0,2,0,0,10.1,6,1.24,2021
414944.82,5.58,12,7.8,1.1,3246,-0.68,34.58,-123.08,3644.0,3,0,0,13.5,8,0.98,2012
324602.83,3.51,20,5.4,0.9,8709,3.03,34.39,-115.82,2489.0,2,0,1,13.6,8,0.95,2004
240867.79,2.16,16,5.5,0.9,1358,2.86,40.63,-122.99,814.0,3,0,1,11.4,7,1.2,2008
245586.53,3.42,14,3.7,1.1,2462,3.09,41.93,-120.95,3756.0,3,1,0,40.2,5,1.2,2010
314970.02,4.76,16,7.9,1.4,2215,2.71,39.13,-124.42,7212.0,3,0,0,40.1,1,1.26,2008
264549.69,3.93,49,3.3,1.1,4481,3.21,41.58,-119.92,8144.0,0,0,1,0.6,7,1.2,1975
302755.87,2.78,43,5.8,0.7,871,3.1,35.82,-120.77,2610.0,2,1,0,10.6,7,1.42,1981
221522.83,2.1,49,4.6,0.7,851,1.25,38.46,-116.95,3100.0,2,0,1,12.5,7,1.42,1975
349163.72,3.59,51,5.6,1.4,934,3.34,37.36,-116.99,1802.0,4,1,1,39.0,9,1.45,1973
245881.61,3.18,33,3.5,1.5,294,2.97,37.08,-124.09,3102.0,2,0,0,1.1,7,1.54,1991
293171.57,3.89,30,6.8,1.6,1742,0.93,38.51,-123.28,2406.0,2,0,1,23.3,8,1.49,1994
297952.46,3.5,12,4.1,0.9,778,4.07,35.45,-115.0,2300.0,2,0,0,15.4,4,0.99,2012
333635.45,4.14,15,7.2,0.2,2210,2.64,38.59,-116.19,1411.0,3,0,0,19.8,8,0.83,2009
267124.78,2.19,18,4.1,1.3,266,3.76,38.89,-120.41,6441.0,2,1,0,5.2,6,1.4,2006
356990.23,4.6,28,7.0,0.7,1727,2.95,40.44,-122.75,2639.0,3,0,0,20.6,8,1.61,1996
306657.69,2.94,23,4.3,1.0,1473,0.86,39.44,-121.76,2347.0,3,0,0,5.0,9,1.0,2001
426120.56,6.23,14,4.6,1.2,1169,3.3,35.54,-117.59,3335.0,1,1,0,16.9,5,1.44,2010
305885.02,2.06,30,5.5,1.4,4018,3.6,36.78,-114.57,2232.0,2,1,1,23.2,8,1.72,1994
322174.85,5.44,33,4.2,1.5,949,4.4,33.64,-118.03,1045.0,2,0,0,22.9,4,1.16,1991
222232.82,2.94,45,4.2,1.7,2305,4.1,34.94,-124.22,5726.0,2,0,0,11.8,4,0.8,1979
200203.27,2.09,15,4.2,1.8,1090,4.44,37.45,-117.67,3033.0,2,0,0,8.0,5,1.62,2009
261079.97,2.24,7,6.0,1.2,6817,3.88,33.46,-114.58,4419.0,2,0,0,4.2,4,1.39,2017
245504.13,2.39,15,5.5,0.3,1620,2.41,37.92,-120.73,3284.0,1,1,0,0.5,7,1.26,2009
320843.93,3.22,42,5.6,0.8,3104,2.44,36.21,-114.7,4790.0,3,1,0,0.8,9,1.43,1982
258281.92,3.35,46,5.0,1.8,2944,4.19,32.83,-117.46,4234.0,2,0,1,8.1,3,1.13,1978
262250.72,2.16,38,6.3,1.2,4521,2.53,36.63,-122.51,983.0,2,1,1,1.5,6,1.67,1986
274239.76,2.69,46,7.1,2.2,2032,3.64,35.17,-122.97,3730.0,2,0,0,1.8,5,1.18,1978
475602.89,6.4,44,6.4,0.9,630,5.05,33.14,-122.65,1907.0,2,0,0,3.2,7,0.64,1980
384740.2,5.42,11,5.2,2.3,2577,2.26,35.29,-117.16,1903.0,3,0,0,9.8,7,1.08,2013
286188.54,3.24,29,3.7,1.1,2256,3.87,35.29,-118.31,1281.0,2,1,0,13.4,9,0.63,1995
219698.99,2.76,31,2.5,0.9,159,2.04,35.87,-119.72,7363.0,4,1,0,17.8,2,1.22,1993
309867.17,2.85,25,5.4,0.7,474,3.7,35.98,-121.73,2785.0,2,0,1,10.0,7,1.85,1999
244110.93,3.47,24,2.5,1.4,3180,4.94,36.58,-114.97,2421.0,4,1,0,16.4,8,0.85,2000
245604.03,1.81,19,5.2,0.4,5632,4.61,33.37,-122.26,2033.0,4,1,1,29.7,4,1.05,2005
331307.06,2.45,2,7.6,0.8,1692,2.54,32.55,-121.52,9639.0,2,0,1,7.0,9,0.76,2022
153641.37,1.39,22,3.8,1.1,3454,4.89,39.49,-123.92,4948.0,2,0,0,17.5,3,1.17,2002
262150.72,3.19,20,3.6,-0.0,1973,2.73,35.7,-121.61,897.0,1,0,1,16.1,6,1.27,2004
339091.3,3.52,33,6.5,1.1,1861,5.75,38.33,-114.81,5896.0,4,0,1,15.2,5,0.61,1991
161911.18,2.24,8,1.3,2.0,1612,3.04,35.42,-122.53,1883.0,3,0,0,13.1,3,1.41,2016
369024.92,5.1,25,6.1,1.3,1928,3.8,41.85,-122.36,4141.0,2,0,0,19.4,8,1.13,1999
265722.91,1.66,46,7.7,0.8,2466,3.76,35.5,-118.2,2388.0,2,1,1,25.6,7,1.14,1978
235418.48,1.51,9,4.2,0.9,1311,1.69,38.25,-118.55,1252.0,3,0,1,7.5,6,0.88,2015
277085.24,2.97,34,3.9,1.3,4901,4.65,34.59,-122.65,2304.0,2,1,1,16.0,5,1.23,1990
363992.13,4.13,23,6.4,0.8,812,3.26,37.42,-122.88,3363.0,2,0,1,4.3,6,1.68,2001
312522.9,5.33,5,3.7,1.3,7050,2.33,38.0,-123.27,3390.0,1,0,0,21.2,9,1.44,2019
241629.91,2.26,25,6.7,0.8,1521,2.1,34.24,-115.46,2502.0,3,0,0,31.9,6,1.46,1999
270824.16,4.18,8,3.9,0.6,1734,2.28,33.67,-117.63,3061.0,3,0,0,21.5,7,0.81,2016
332091.4,2.68,16,8.2,1.7,1094,2.91,41.75,-114.49,3185.0,2,0,0,10.1,9,1.92,2008
249936.94,2.54,48,6.5,1.5,2508,1.72,40.99,-122.76,4705.0,1,0,0,2.1,8,1.05,1976
286203.39,3.87,45,5.6,0.2,1337,2.02,38.77,-119.66,5741.0,1,0,1,31.0,2,1.38,1979
360751.16,3.53,15,8.1,0.9,1236,0.93,40.68,-116.7,2984.0,2,1,0,25.3,6,1.24,2009
246032.48,1.45,1,7.0,1.6,2952,2.03,33.41,-122.26,1538.0,1,0,1,18.0,10,1.25,2023
329587.26,4.91,22,6.1,1.0,4577,4.64,39.43,-117.31,4106.0,2,0,0,28.6,9,1.47,2002
315083.95,4.72,3,2.7,0.8,785,4.44,35.21,-119.53,4194.0,3,0,0,11.4,9,1.52,2021
187341.83,2.12,38,4.4,1.0,3499,3.32,37.63,-119.98,4656.0,1,1,0,70.3,9,0.73,1986
239288.27,3.18,14,7.1,1.2,4906,5.53,39.77,-117.73,1845.0,2,0,0,27.2,7,0.77,2010
321088.2,3.31,36,3.5,1.0,440,4.46,32.82,-119.59,4462.0,2,0,1,2.7,8,1.16,1988
264203.45,3.02,18,4.4,1.1,918,3.52,39.1,-115.89,3492.0,1,0,1,7.7,8,1.35,2006
242410.65,2.18,47,4.0,1.0,4812,3.65,36.63,-114.73,3983.0,2,1,0,2.8,7,1.22,1977
