applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,property_area,credit_score,age,loan_approved,approval_probability
APP-001750,Male,No,1,Graduate,No,2427.1,0.0,153981.53,180,1,Urban,734,63,1,0.8395
APP-001751,Female,Yes,0,Not Graduate,Yes,4138.35,1887.9,82917.89,180,1,Semiurban,791,50,1,0.7143
APP-001752,Male,No,0,Graduate,No,1698.92,0.0,128715.54,300,1,Rural,748,59,1,0.7679
APP-001753,Male,Yes,1,Not Graduate,No,4526.32,1689.99,56086.21,60,1,Rural,750,51,1,0.7787
APP-001754,Female,Yes,0,Graduate,No,8176.42,705.3,112305.05,300,1,Urban,485,38,0,0.6617
APP-001755,Male,No,2,Graduate,No,2268.38,0.0,132406.31,360,1,Urban,452,56,0,0.6645
APP-001756,Female,No,1,Not Graduate,No,3615.99,0.0,192973.47,180,0,Urban,668,22,0,0.3742
APP-001757,Male,No,0,Graduate,No,3088.69,0.0,222882.05,60,1,Urban,700,34,0,0.7276
APP-001758,Male,Yes,2,Graduate,No,2823.24,2287.9,137015.13,120,1,Semiurban,707,33,1,0.6852
APP-001759,Male,No,1,Graduate,No,4407.29,0.0,61445.42,360,1,Semiurban,703,49,0,0.6461
APP-001760,Female,Yes,0,Graduate,Yes,3660.12,1096.68,81489.21,60,1,Semiurban,703,32,1,0.6787
APP-001761,Female,Yes,2,Graduate,No,3263.37,1440.28,82147.74,180,0,Rural,691,59,0,0.4332
APP-001762,Male,Yes,0,Not Graduate,No,3963.44,4250.22,160630.29,84,0,Rural,620,22,0,0.4489
APP-001763,Male,No,2,Not Graduate,No,6109.97,0.0,98265.93,300,1,Urban,567,52,0,0.5792
APP-001764,Female,No,0,Graduate,No,5230.47,0.0,111028.97,180,1,Urban,669,33,1,0.6695
APP-001765,Male,Yes,0,Not Graduate,Yes,1270.29,786.42,222243.11,300,1,Urban,629,66,1,0.5619
APP-001766,Female,No,1,Graduate,No,2139.82,0.0,94317.91,300,1,Rural,646,47,0,0.5884
APP-001767,Male,No,0,Graduate,No,5169.97,0.0,65785.27,180,1,Urban,546,69,1,0.5704
APP-001768,Female,Yes,3+,Graduate,No,17136.19,1597.02,122004.4,300,0,Urban,665,61,1,0.5223
APP-001769,Male,Yes,2,Graduate,No,2457.86,443.21,68774.01,12,1,Semiurban,700,37,0,0.7354
APP-001770,Female,No,0,Graduate,No,1481.74,0.0,72656.34,84,1,Urban,564,60,0,0.6745
APP-001771,Female,Yes,0,Graduate,No,14285.42,1586.43,97865.91,240,1,Rural,714,51,0,0.701
APP-001772,Male,Yes,1,Graduate,Yes,7785.68,3224.27,240395.45,180,0,Urban,571,54,0,0.2696
APP-001773,Male,Yes,1,Graduate,No,7484.83,1342.01,86980.27,360,1,Semiurban,718,44,0,0.7836
APP-001774,Female,Yes,1,Not Graduate,No,3889.77,3231.99,126838.95,240,1,Semiurban,616,65,0,0.6664
APP-001775,Female,Yes,0,Not Graduate,No,3531.63,1575.22,90053.5,240,1,Rural,763,55,1,0.6711
APP-001776,Male,Yes,0,Graduate,No,3342.69,4937.63,105507.61,300,1,Urban,618,68,0,0.7044
APP-001777,Male,No,1,Graduate,No,5747.23,0.0,172087.08,120,1,Semiurban,595,26,0,0.7048
APP-001778,Female,Yes,1,Not Graduate,No,7718.33,1196.92,133241.29,60,1,Semiurban,676,39,0,0.7253
APP-001779,Male,No,3+,Not Graduate,Yes,4015.27,0.0,100168.79,180,0,Urban,707,50,0,0.3549
APP-001780,Female,No,1,Not Graduate,No,5796.58,0.0,88956.28,84,0,Urban,755,27,1,0.4318
APP-001781,Male,No,0,Graduate,Yes,8393.58,0.0,181665.36,84,0,Rural,726,30,0,0.349
APP-001782,Female,No,0,Graduate,No,6393.31,0.0,199504.18,120,0,Semiurban,601,61,0,0.4945
APP-001783,Female,Yes,1,Graduate,No,5164.19,3389.83,102355.19,240,1,Urban,699,52,0,0.6246
APP-001784,Female,Yes,2,Graduate,No,2361.19,2515.32,140764.85,24,1,Rural,582,54,0,0.6148
APP-001785,Male,Yes,1,Graduate,No,2464.26,674.71,153460.34,300,0,Rural,758,48,0,0.4617
APP-001786,Female,No,2,Not Graduate,No,1293.83,0.0,74069.91,180,0,Urban,786,35,0,0.3569
APP-001787,Male,No,0,Not Graduate,No,4589.06,0.0,92268.41,120,1,Semiurban,688,50,0,0.5329
APP-001788,Female,Yes,0,Graduate,No,3896.78,2614.44,132897.56,60,1,Semiurban,655,57,1,0.7803
APP-001789,Male,No,1,Graduate,No,7814.02,0.0,111026.28,240,1,Urban,805,49,0,0.764
APP-001790,Male,Yes,0,Graduate,No,4788.61,458.37,77258.47,180,1,Semiurban,786,42,0,0.7578
APP-001791,Female,Yes,2,Graduate,No,2997.89,1542.54,77873.94,180,1,Semiurban,520,24,0,0.5745
APP-001792,Male,No,2,Graduate,No,2722.07,0.0,136053.87,180,1,Urban,716,40,0,0.7946
APP-001793,Female,Yes,0,Not Graduate,No,4479.54,1184.77,68079.05,120,1,Semiurban,660,52,1,0.5579
APP-001794,Female,Yes,3+,Graduate,No,4236.29,647.42,85389.2,180,1,Urban,556,56,0,0.6649
APP-001795,Female,No,2,Not Graduate,No,10870.77,0.0,70989.57,240,1,Urban,804,24,1,0.8865
APP-001796,Male,No,2,Not Graduate,No,3411.13,0.0,122037.12,180,1,Urban,604,47,0,0.7253
APP-001797,Male,Yes,1,Not Graduate,No,4875.33,2721.52,157301.36,360,1,Semiurban,749,37,0,0.6236
APP-001798,Female,Yes,2,Graduate,Yes,9709.52,2463.35,36381.12,120,1,Rural,626,32,1,0.9094
APP-001799,Male,Yes,3+,Graduate,No,3334.79,1135.22,65043.51,84,1,Rural,577,42,0,0.6551
APP-001800,Male,Yes,2,Graduate,Yes,2985.87,1559.1,85828.33,360,1,Rural,684,37,1,0.5571
APP-001801,Male,No,1,Graduate,No,1635.42,0.0,141087.99,120,1,Urban,545,30,0,0.6293
APP-001802,Male,Yes,1,Graduate,No,2933.0,793.65,56084.53,180,1,Rural,841,21,0,0.7318
APP-001803,Female,Yes,1,Not Graduate,No,4567.49,923.28,132832.15,240,1,Urban,728,42,1,0.8075
APP-001804,Male,Yes,1,Not Graduate,No,8304.02,336.96,177609.52,12,1,Rural,628,46,0,0.4711
APP-001805,Female,No,2,Not Graduate,No,1596.28,0.0,102629.51,120,1,Urban,665,38,1,0.5773
APP-001806,Male,Yes,0,Graduate,No,2124.9,337.84,115770.63,180,1,Urban,601,34,0,0.7029
APP-001807,Male,Yes,0,Graduate,No,1175.45,1223.82,96746.48,180,0,Urban,700,67,1,0.604
APP-001808,Male,Yes,0,Graduate,No,10738.62,425.49,53178.21,36,1,Rural,565,49,0,0.875
APP-001809,Male,Yes,0,Graduate,No,4010.53,3232.42,81306.9,180,1,Semiurban,552,32,0,0.6527
APP-001810,Male,Yes,0,Not Graduate,No,2807.34,1580.29,143555.41,60,1,Urban,695,56,1,0.6357
APP-001811,Female,Yes,0,Graduate,No,1238.94,125.77,138183.56,84,0,Urban,803,55,0,0.4676
APP-001812,Male,No,0,Graduate,No,3636.69,0.0,130553.69,240,1,Semiurban,604,32,0,0.7632
APP-001813,Male,No,1,Not Graduate,No,2857.24,0.0,92911.78,60,1,Urban,618,27,1,0.7025
APP-001814,Male,No,2,Graduate,No,1241.48,0.0,128808.95,240,1,Urban,642,49,0,0.6896
APP-001815,Male,Yes,0,Not Graduate,No,3063.54,3622.99,100970.74,360,1,Semiurban,630,31,1,0.6522
APP-001816,Female,Yes,3+,Graduate,No,7594.04,2479.34,49829.97,84,1,Urban,651,53,1,0.6592
APP-001817,Female,Yes,1,Not Graduate,No,3114.44,2303.53,69304.31,84,1,Urban,709,26,1,0.6679
APP-001818,Male,Yes,0,Graduate,Yes,7375.49,2517.99,76727.43,360,0,Semiurban,653,67,0,0.4744
APP-001819,Male,Yes,0,Graduate,No,9265.52,3037.02,59573.61,240,0,Semiurban,539,35,1,0.6236
APP-001820,Female,No,1,Graduate,No,3099.39,0.0,95337.86,240,1,Urban,646,52,0,0.6443
APP-001821,Male,Yes,3+,Not Graduate,No,3450.85,1520.62,132928.9,240,1,Urban,705,31,0,0.4773
APP-001822,Female,Yes,1,Not Graduate,No,4919.09,2095.34,205848.41,240,1,Rural,611,43,0,0.6075
APP-001823,Male,Yes,0,Graduate,No,6725.01,4592.59,76541.35,360,0,Urban,715,46,1,0.5711
APP-001824,Female,Yes,1,Not Graduate,No,8548.08,275.6,77127.05,84,0,Urban,753,54,1,0.3941
APP-001825,Female,No,1,Not Graduate,No,9055.5,0.0,142793.38,180,1,Urban,699,66,1,0.62
APP-001826,Female,Yes,2,Graduate,No,2344.6,2830.33,76230.82,240,1,Semiurban,609,54,0,0.7559
APP-001827,Male,No,0,Graduate,No,8714.98,0.0,154601.72,240,1,Rural,792,49,1,0.5842
APP-001828,Male,Yes,2,Graduate,No,4957.93,1911.87,99697.48,84,1,Semiurban,762,24,1,0.8646
APP-001829,Male,No,2,Graduate,No,2662.12,0.0,86706.37,300,1,Semiurban,695,37,1,0.695
APP-001830,Male,Yes,2,Graduate,No,1832.59,10200.28,90139.11,240,1,Urban,646,55,1,0.7766
APP-001831,Male,No,0,Graduate,No,2255.07,0.0,198785.21,84,1,Semiurban,760,33,0,0.7836
APP-001832,Male,Yes,1,Graduate,No,4530.66,4038.91,96272.68,180,1,Urban,703,61,0,0.7777
APP-001833,Female,Yes,2,Graduate,No,2711.27,1410.32,59402.57,120,1,Urban,757,59,0,0.7336
APP-001834,Female,Yes,3+,Graduate,No,4525.5,949.21,205740.52,120,0,Rural,655,35,0,0.5168
APP-001835,Male,Yes,0,Not Graduate,No,1851.54,918.61,135251.45,180,1,Semiurban,644,49,0,0.6207
APP-001836,Male,Yes,0,Graduate,No,2316.3,4820.98,107803.94,180,1,Urban,543,49,0,0.61
APP-001837,Female,Yes,2,Not Graduate,No,3449.76,2750.63,30934.76,180,1,Urban,805,31,1,0.8787
APP-001838,Male,Yes,0,Graduate,No,3283.76,1921.49,76356.41,180,1,Rural,783,52,0,0.5712
APP-001839,Female,Yes,1,Graduate,No,1692.24,7110.06,95780.61,240,1,Urban,629,22,1,0.7451
APP-001840,Male,No,2,Not Graduate,No,2496.32,0.0,58317.55,12,1,Urban,691,67,0,0.7344
APP-001841,Male,Yes,0,Graduate,No,1278.73,976.0,81595.06,60,1,Semiurban,733,34,0,0.7734
APP-001842,Male,Yes,0,Graduate,No,3788.74,1374.97,65322.43,180,1,Rural,730,40,0,0.7834
APP-001843,Male,No,2,Graduate,No,9105.75,0.0,111826.5,240,1,Rural,703,42,1,0.673
APP-001844,Female,No,1,Graduate,No,2299.24,0.0,137878.4,180,1,Rural,642,31,0,0.6132
APP-001845,Female,No,0,Graduate,No,2054.87,0.0,134208.2,180,1,Urban,654,47,0,0.7285
APP-001846,Male,No,0,Graduate,Yes,6565.42,0.0,133899.31,360,0,Urban,680,23,0,0.4823
APP-001847,Female,Yes,1,Graduate,No,1803.65,2502.27,75733.27,240,1,Semiurban,650,37,1,0.8389
APP-001848,Male,No,0,Not Graduate,No,6656.3,0.0,196505.23,300,1,Rural,831,64,1,0.6429
APP-001849,Female,Yes,0,Not Graduate,No,1770.17,8440.39,109871.41,12,1,Urban,669,48,1,0.765
APP-001850,Female,Yes,1,Graduate,No,2941.6,2390.36,44952.63,180,1,Semiurban,667,49,1,0.664
APP-001851,Male,No,0,Graduate,No,3150.51,0.0,123673.02,120,1,Rural,653,41,0,0.7486
APP-001852,Male,Yes,2,Graduate,No,5556.05,1575.39,71249.86,240,1,Rural,588,67,0,0.7318
APP-001853,Male,Yes,3+,Not Graduate,No,11196.86,4781.57,89583.14,300,1,Semiurban,746,36,1,0.6483
APP-001854,Female,Yes,0,Graduate,No,2957.65,2067.92,109711.12,24,1,Semiurban,542,57,1,0.6893
APP-001855,Female,Yes,0,Graduate,No,3600.65,6261.26,115827.13,36,1,Semiurban,707,40,0,0.7335
APP-001856,Female,Yes,0,Graduate,No,1305.27,765.88,151094.48,240,1,Rural,575,26,1,0.669
APP-001857,Female,Yes,1,Not Graduate,No,3552.85,1687.59,106860.72,120,0,Semiurban,716,39,0,0.3438
APP-001858,Male,Yes,0,Graduate,No,7279.89,2404.13,167824.5,84,0,Urban,764,25,1,0.5146
APP-001859,Male,Yes,2,Graduate,No,15028.73,667.94,83755.65,360,1,Urban,729,23,0,0.8029
APP-001860,Female,Yes,2,Graduate,No,2934.78,1799.49,151796.51,12,0,Urban,620,21,0,0.41
APP-001861,Male,Yes,1,Graduate,No,5597.56,2539.76,58924.9,84,1,Semiurban,600,58,0,0.6675
APP-001862,Female,No,2,Graduate,No,7291.78,0.0,58662.4,120,1,Semiurban,672,35,1,0.8263
APP-001863,Male,Yes,0,Graduate,Yes,1536.09,552.77,120416.48,240,1,Urban,588,54,0,0.7878
APP-001864,Male,No,3+,Not Graduate,No,8528.38,0.0,60709.56,180,0,Semiurban,619,55,0,0.4328
APP-001865,Male,Yes,1,Graduate,No,2243.53,1983.72,140899.04,120,1,Semiurban,644,69,0,0.8482
APP-001866,Female,Yes,3+,Graduate,No,4267.36,277.14,115815.5,60,0,Urban,725,45,0,0.5492
APP-001867,Male,Yes,1,Graduate,Yes,1706.61,1049.93,148245.23,84,1,Rural,850,44,1,0.6312
APP-001868,Female,Yes,2,Graduate,No,2922.23,1926.36,130945.55,24,1,Semiurban,694,32,0,0.7698
APP-001869,Male,Yes,2,Graduate,No,1322.28,293.03,154728.17,300,1,Semiurban,630,38,0,0.6777
APP-001870,Female,Yes,2,Graduate,No,4272.32,864.91,151856.58,60,1,Urban,772,35,0,0.8272
APP-001871,Female,Yes,2,Graduate,No,9144.36,1399.53,108399.11,240,1,Semiurban,762,64,0,0.7443
APP-001872,Male,Yes,0,Graduate,No,3713.42,1399.75,95604.33,60,1,Urban,744,36,0,0.8431
APP-001873,Female,Yes,0,Not Graduate,No,1532.7,777.59,154703.84,300,1,Urban,764,47,0,0.581
APP-001874,Male,No,1,Graduate,No,2971.9,0.0,201913.14,240,1,Semiurban,826,28,1,0.7782
APP-001875,Male,Yes,2,Not Graduate,No,4138.84,1307.12,89013.9,120,0,Semiurban,482,66,0,0.2896
APP-001876,Male,No,0,Graduate,No,3336.25,0.0,155505.25,120,0,Semiurban,671,45,1,0.5023
APP-001877,Female,No,1,Graduate,No,5471.18,0.0,90479.79,120,1,Rural,589,37,0,0.6471
APP-001878,Female,Yes,0,Graduate,No,12202.07,408.15,86220.47,84,1,Semiurban,722,49,0,0.6684
APP-001879,Female,No,2,Graduate,Yes,3514.63,0.0,126148.2,300,0,Urban,709,28,1,0.3565
APP-001880,Female,No,0,Not Graduate,No,3367.25,0.0,136748.48,84,0,Urban,711,35,0,0.3767
APP-001881,Female,Yes,2,Not Graduate,No,2362.08,2663.0,124985.81,60,1,Semiurban,641,47,0,0.5564
APP-001882,Male,No,2,Graduate,No,6755.25,0.0,105406.04,120,1,Urban,705,66,0,0.7939
APP-001883,Female,No,0,Graduate,No,11457.56,0.0,106643.31,360,0,Urban,719,27,0,0.5442
APP-001884,Male,Yes,1,Not Graduate,No,3248.98,1637.82,59146.17,180,0,Rural,646,23,0,0.2741
APP-001885,Female,Yes,0,Not Graduate,No,4241.95,1918.57,103787.11,120,1,Semiurban,593,49,0,0.6094
APP-001886,Female,No,0,Not Graduate,No,4014.15,0.0,170193.51,360,0,Semiurban,799,64,0,0.3538
APP-001887,Female,No,2,Graduate,No,2296.3,0.0,157128.68,240,1,Semiurban,746,44,0,0.7405
APP-001888,Female,Yes,2,Not Graduate,No,5650.92,1442.78,77796.5,300,1,Rural,381,23,1,0.5447
APP-001889,Male,Yes,0,Graduate,No,3553.52,2896.19,126083.82,84,1,Urban,588,40,0,0.7625
APP-001890,Female,No,0,Graduate,No,4172.33,0.0,120671.17,240,1,Rural,645,66,0,0.6959
APP-001891,Male,Yes,1,Graduate,No,6499.64,3146.89,194706.77,300,1,Urban,736,35,1,0.8085
APP-001892,Female,No,0,Graduate,No,2992.82,0.0,143981.41,180,1,Rural,521,45,0,0.4641
APP-001893,Female,Yes,0,Graduate,No,3851.7,5050.8,113486.94,120,0,Rural,577,50,0,0.2628
APP-001894,Female,Yes,0,Graduate,No,2356.06,3451.05,130659.64,120,1,Urban,661,34,0,0.6923
APP-001895,Male,Yes,1,Graduate,No,1891.23,756.42,75439.98,180,1,Urban,693,27,0,0.7135
APP-001896,Male,Yes,3+,Graduate,No,3915.89,952.38,111813.18,84,1,Urban,625,37,0,0.7894
APP-001897,Male,Yes,0,Graduate,No,4124.19,6098.9,224758.84,180,0,Semiurban,704,64,1,0.4675
APP-001898,Female,Yes,2,Graduate,No,6335.17,409.81,101976.63,240,1,Semiurban,636,40,0,0.7136
APP-001899,Male,Yes,2,Graduate,No,2303.12,1771.18,85342.59,240,0,Urban,558,56,0,0.4562
APP-001900,Male,Yes,0,Not Graduate,No,1939.31,9700.84,165310.54,240,0,Urban,704,29,1,0.386
APP-001901,Female,No,0,Graduate,No,10578.14,0.0,86932.61,180,0,Urban,732,58,1,0.6105
APP-001902,Female,Yes,3+,Graduate,No,3939.12,4107.3,69102.9,12,0,Urban,757,68,0,0.5997
APP-001903,Male,Yes,0,Not Graduate,Yes,1593.59,696.69,183831.07,24,0,Urban,580,42,0,0.2585
APP-001904,Male,Yes,0,Graduate,No,3521.87,3416.19,82946.24,180,1,Urban,724,22,1,0.7189
APP-001905,Female,Yes,0,Not Graduate,No,2455.0,6167.1,96665.47,360,0,Semiurban,709,44,0,0.3205
APP-001906,Male,No,0,Graduate,No,4514.0,0.0,90376.87,84,0,Urban,826,28,0,0.6459
APP-001907,Female,No,3+,Not Graduate,No,2834.4,0.0,213436.48,240,1,Urban,597,31,0,0.6994
APP-001908,Male,Yes,2,Graduate,No,7647.62,4064.23,44272.58,180,0,Urban,687,33,1,0.6344
APP-001909,Female,No,1,Not Graduate,No,1669.05,0.0,125685.09,60,0,Rural,677,37,1,0.3661
APP-001910,Male,Yes,0,Graduate,Yes,7839.95,538.02,59779.33,24,1,Semiurban,549,28,0,0.5999
APP-001911,Male,Yes,0,Not Graduate,No,5686.58,204.12,152188.26,240,1,Rural,789,41,1,0.7462
APP-001912,Female,Yes,0,Graduate,No,4419.12,2327.27,79707.13,60,1,Rural,608,38,1,0.7042
APP-001913,Female,No,0,Graduate,Yes,6772.85,0.0,88894.92,120,0,Semiurban,614,50,0,0.2777
APP-001914,Male,Yes,3+,Graduate,Yes,7549.91,200.2,89593.8,120,1,Urban,665,38,0,0.7427
APP-001915,Female,No,0,Not Graduate,No,3643.88,0.0,102879.97,240,1,Urban,614,66,1,0.5681
APP-001916,Male,Yes,2,Graduate,No,9679.7,1324.53,67953.36,120,1,Semiurban,727,67,0,0.7444
APP-001917,Female,Yes,1,Graduate,No,5274.84,1227.0,151719.44,120,1,Semiurban,681,51,0,0.6515
APP-001918,Female,No,1,Graduate,No,2621.17,0.0,77535.87,240,1,Semiurban,520,58,0,0.5904
APP-001919,Male,Yes,3+,Graduate,No,1622.94,3061.25,83613.89,12,1,Urban,537,52,0,0.7224
APP-001920,Female,No,1,Graduate,No,6935.47,0.0,66050.24,240,1,Semiurban,718,31,0,0.7416
APP-001921,Male,No,0,Graduate,No,3639.71,0.0,148788.48,180,1,Urban,621,65,1,0.6951
APP-001922,Male,No,1,Not Graduate,No,1242.76,0.0,92030.33,180,1,Urban,675,45,0,0.7203
APP-001923,Female,Yes,1,Graduate,No,4447.44,5858.87,183304.18,120,1,Semiurban,706,53,0,0.7387
APP-001924,Female,Yes,2,Not Graduate,No,3118.69,7225.53,29038.84,36,0,Rural,590,58,0,0.5868
APP-001925,Male,No,0,Graduate,No,2435.27,0.0,136786.34,36,1,Semiurban,576,61,0,0.7721
APP-001926,Male,Yes,0,Not Graduate,No,6670.66,2903.45,61398.07,120,0,Rural,730,28,0,0.3441
APP-001927,Male,Yes,1,Graduate,No,2269.62,1078.82,73821.05,240,1,Semiurban,648,31,0,0.7787
APP-001928,Female,Yes,2,Graduate,No,2773.8,934.51,98592.79,300,1,Semiurban,776,42,1,0.8943
APP-001929,Male,Yes,1,Graduate,No,3198.84,3223.8,128933.42,240,1,Rural,730,44,0,0.7706
APP-001930,Male,Yes,0,Graduate,No,6701.54,664.43,305627.31,240,1,Urban,708,61,0,0.707
APP-001931,Male,Yes,0,Not Graduate,No,1799.58,1226.96,73280.4,12,1,Rural,834,37,1,0.7563
APP-001932,Male,Yes,2,Graduate,No,2490.82,4529.87,75711.24,84,1,Semiurban,634,32,1,0.7112
APP-001933,Male,Yes,0,Not Graduate,No,4699.03,1211.05,76663.6,300,1,Urban,642,66,1,0.9014
APP-001934,Male,Yes,1,Graduate,No,4903.09,791.19,84413.25,300,1,Urban,731,52,1,0.7947
APP-001935,Male,No,0,Graduate,No,1852.57,0.0,149819.49,60,1,Urban,676,35,0,0.5245
APP-001936,Male,No,0,Graduate,No,2874.46,0.0,102190.52,240,0,Urban,623,36,0,0.3784
APP-001937,Female,Yes,0,Graduate,No,3393.47,487.17,191520.16,180,1,Urban,628,42,1,0.7573
APP-001938,Male,Yes,0,Graduate,No,4327.67,2364.79,170636.7,12,1,Semiurban,574,48,1,0.6059
APP-001939,Female,Yes,2,Not Graduate,No,3210.42,1641.66,130622.27,240,0,Urban,688,40,1,0.329
APP-001940,Female,Yes,1,Not Graduate,Yes,9166.03,3459.67,86015.74,300,1,Semiurban,735,53,0,0.6804
APP-001941,Female,No,0,Graduate,No,3431.91,0.0,47963.75,300,0,Semiurban,674,30,0,0.5007
APP-001942,Female,No,2,Not Graduate,No,9004.73,0.0,94961.66,120,0,Urban,742,60,0,0.4304
APP-001943,Male,No,0,Graduate,No,2754.62,0.0,72919.3,240,1,Urban,675,52,1,0.7374
APP-001944,Male,Yes,0,Graduate,No,1393.43,2332.03,96295.73,180,1,Semiurban,657,53,1,0.9192
APP-001945,Male,Yes,2,Graduate,No,16424.58,2490.99,86974.37,360,1,Urban,705,22,1,0.7856
APP-001946,Male,Yes,1,Graduate,Yes,3456.09,1338.44,84954.74,360,1,Urban,661,53,0,0.5956
APP-001947,Female,Yes,2,Graduate,No,4544.97,571.17,98218.08,240,1,Urban,675,53,0,0.6858
APP-001948,Female,Yes,0,Graduate,No,1525.24,1514.42,49070.45,180,1,Urban,673,61,1,0.8008
APP-001949,Female,Yes,2,Graduate,No,4260.59,1254.87,80768.15,300,1,Semiurban,575,33,1,0.7346
APP-001950,Male,Yes,0,Graduate,No,5960.69,1722.91,164013.95,84,1,Semiurban,702,50,1,0.65
APP-001951,Female,Yes,1,Graduate,Yes,1831.02,4370.19,147769.8,84,1,Rural,589,53,0,0.5607
APP-001952,Male,Yes,0,Graduate,No,3342.39,5791.96,97935.74,180,1,Urban,650,33,0,0.792
APP-001953,Male,Yes,1,Graduate,No,3511.07,3212.93,50831.23,240,1,Semiurban,847,46,0,0.7193
APP-001954,Male,No,1,Graduate,No,1688.1,0.0,87553.97,36,1,Rural,767,42,1,0.7745
APP-001955,Female,Yes,0,Not Graduate,No,9650.38,1679.53,79435.02,240,1,Semiurban,623,59,0,0.718
APP-001956,Male,Yes,1,Graduate,No,730.98,1327.57,105932.66,300,0,Semiurban,603,22,1,0.4686
APP-001957,Female,Yes,0,Graduate,Yes,1009.13,3257.52,105021.48,180,1,Urban,650,58,0,0.6417
APP-001958,Female,No,1,Not Graduate,Yes,3880.77,0.0,120299.72,84,1,Urban,697,59,1,0.6087
APP-001959,Female,Yes,3+,Graduate,No,2004.33,3895.33,56525.0,240,1,Urban,537,46,1,0.7511
APP-001960,Male,No,2,Not Graduate,No,5465.79,0.0,46513.0,84,1,Rural,648,66,1,0.6369
APP-001961,Female,Yes,3+,Graduate,No,2959.03,1932.72,82896.95,120,1,Semiurban,774,35,1,0.6395
APP-001962,Female,No,0,Graduate,No,4624.35,0.0,65006.47,240,0,Urban,656,54,0,0.636
APP-001963,Male,Yes,2,Graduate,No,1603.23,259.53,106595.1,120,1,Semiurban,602,62,1,0.668
APP-001964,Male,Yes,0,Graduate,No,2868.34,3961.85,101367.67,180,1,Urban,583,64,0,0.7442
APP-001965,Male,Yes,0,Not Graduate,No,2791.93,1376.97,59914.06,180,0,Rural,582,69,0,0.3612
APP-001966,Male,Yes,0,Graduate,No,14859.91,1377.24,110555.66,120,1,Semiurban,782,60,0,0.95
APP-001967,Female,No,0,Not Graduate,No,2774.51,0.0,130177.01,36,1,Urban,698,31,0,0.5823
APP-001968,Female,Yes,0,Graduate,No,921.83,411.11,187765.65,180,1,Semiurban,675,23,1,0.7883
APP-001969,Male,Yes,1,Not Graduate,No,7049.22,1528.61,62704.31,180,1,Rural,748,26,1,0.6954
APP-001970,Female,No,0,Graduate,No,3144.76,0.0,90983.15,120,0,Rural,744,29,0,0.376
APP-001971,Female,Yes,0,Graduate,Yes,4279.87,1429.31,77750.63,84,1,Urban,674,26,1,0.6749
APP-001972,Male,No,3+,Graduate,No,2959.57,0.0,210719.68,36,1,Urban,722,29,0,0.8678
APP-001973,Female,Yes,1,Graduate,No,1692.99,887.0,48860.07,240,1,Semiurban,580,59,0,0.6457
APP-001974,Female,No,1,Not Graduate,No,7975.85,0.0,133196.31,180,1,Urban,672,51,0,0.6271
APP-001975,Female,Yes,0,Graduate,No,2024.81,233.41,83766.98,360,0,Urban,670,52,0,0.3451
APP-001976,Male,Yes,0,Graduate,No,1496.06,958.57,65937.98,360,1,Semiurban,568,61,1,0.7411
APP-001977,Female,Yes,2,Graduate,No,4828.03,2464.1,91130.03,180,1,Rural,648,32,0,0.7599
APP-001978,Male,Yes,0,Graduate,No,3997.51,625.56,107226.47,180,1,Urban,839,28,0,0.7714
APP-001979,Female,Yes,2,Graduate,No,6916.23,671.61,46674.12,84,0,Rural,715,28,0,0.482
APP-001980,Male,Yes,0,Not Graduate,No,4308.21,1244.55,88746.02,120,1,Urban,672,48,0,0.6437
APP-001981,Female,No,0,Graduate,No,3480.4,0.0,87042.01,240,1,Urban,593,40,1,0.6454
APP-001982,Male,No,0,Not Graduate,No,6276.64,0.0,52295.02,360,1,Urban,819,67,0,0.7816
APP-001983,Male,No,1,Not Graduate,No,1354.65,0.0,137398.21,180,1,Rural,761,27,0,0.7216
APP-001984,Female,No,0,Not Graduate,No,3264.9,0.0,65876.34,180,1,Rural,733,31,0,0.7352
APP-001985,Male,No,0,Graduate,No,2063.34,0.0,163433.27,300,0,Semiurban,646,40,1,0.5891
APP-001986,Female,No,0,Graduate,No,4237.95,0.0,78289.03,60,1,Semiurban,500,36,1,0.7965
APP-001987,Female,No,2,Graduate,No,5939.74,0.0,41782.81,180,0,Rural,787,24,0,0.4674
APP-001988,Female,Yes,1,Not Graduate,No,4304.13,5932.14,180308.08,180,0,Urban,791,26,1,0.3116
APP-001989,Male,No,2,Not Graduate,No,5570.64,0.0,59933.86,84,1,Semiurban,679,42,1,0.6861
APP-001990,Female,No,2,Graduate,No,7657.02,0.0,77454.02,240,1,Rural,575,46,0,0.6113
APP-001991,Female,No,2,Graduate,No,4924.88,0.0,74039.37,60,0,Urban,709,23,0,0.4458
APP-001992,Female,Yes,3+,Not Graduate,No,5680.41,9060.24,79226.27,36,1,Rural,663,61,1,0.727
APP-001993,Male,Yes,1,Graduate,Yes,11212.2,2329.63,105204.17,180,1,Semiurban,807,62,0,0.8103
APP-001994,Male,No,1,Graduate,No,17744.65,0.0,156960.34,120,1,Semiurban,678,34,1,0.7396
APP-001995,Female,No,2,Not Graduate,No,3313.87,0.0,44001.6,180,1,Urban,670,31,1,0.7155
APP-001996,Male,Yes,0,Not Graduate,No,2071.39,1705.65,91322.57,60,1,Urban,642,38,0,0.7355
